Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.1,-0.0,-0.1,-0.1
0.2,0.0,-0.1,-0.1
0.4,-0.1,-0.1,-0.1
0.6,-0.1,-0.1,-0.1
0.7,-0.1,-0.1,-0.1
0.8,-0.2,-0.1,-0.1
1.0,-0.2,-0.1,-0.1
1.2,-0.1,-0.1,-0.1
1.3,-0.1,-0.1,-0.1
1.4,-0.1,-0.1,-0.1
1.6,-0.1,-0.1,-0.1
1.8,0.0,-0.1,-0.1
1.9,0.0,-0.1,-0.1
2.0,0.0,-0.1,-0.1
2.2,-0.0,-0.1,-0.1
2.3,0.0,-0.1,-0.1
2.5,-0.0,-0.1,-0.1
2.6,-0.0,-0.1,-0.1
2.8,0.5,-0.1,0.0
3.0,0.8,-0.1,0.1
3.1,0.7,-0.1,0.1
3.2,0.3,-0.1,-0.0
3.4,0.1,-0.1,-0.1
3.6,-0.2,-0.1,-0.1
8.1,0.3,0.0,0.1
8.2,0.3,0.0,0.1
8.3,0.3,0.0,0.1
8.5,0.2,0.0,0.1
8.5,0.3,0.0,0.1
8.7,0.3,0.0,0.1
8.7,0.3,0.0,0.1
8.9,0.3,0.0,0.1
9.0,0.4,0.0,0.1
9.1,0.4,0.0,0.1
9.2,0.4,0.0,0.1
9.4,0.4,0.0,0.1
9.4,0.4,0.0,0.1
9.6,0.3,0.0,0.1
9.6,0.3,0.0,0.1
9.8,0.2,0.0,0.1
9.9,0.3,0.0,0.1
10.0,0.2,0.0,0.1
10.1,0.2,0.0,0.1
10.2,0.2,0.0,0.1
10.3,0.2,0.0,0.1
10.4,0.2,0.0,0.1
10.5,0.2,0.0,0.1
10.6,0.2,0.0,0.1
10.8,0.3,0.0,0.1
10.8,0.2,0.0,0.1
11.0,0.3,0.0,0.1
11.1,0.3,0.0,0.1
11.2,0.2,0.0,0.1
11.3,0.3,0.0,0.1
11.4,0.3,0.0,0.1
11.5,0.2,0.0,0.1
11.6,0.3,0.0,0.1
11.7,0.3,0.0,0.1
11.9,0.2,0.0,0.1
11.9,0.2,0.0,0.1
12.1,0.2,0.0,0.1
12.2,0.2,0.0,0.0
12.3,0.2,0.0,0.0
12.4,0.2,0.0,0.1
12.5,0.2,0.0,0.1
12.6,0.2,0.0,0.1
12.7,0.3,0.0,0.1
12.8,0.3,0.0,0.1
13.0,0.3,0.0,0.1
13.0,0.3,0.0,0.1
13.2,0.2,0.0,0.1
13.2,0.2,0.0,0.1
13.4,0.3,0.0,0.1
13.5,0.3,0.0,0.1
13.6,0.2,0.0,0.1
13.8,0.2,0.0,0.1
13.9,0.3,0.0,0.1
14.0,0.3,0.0,0.1
14.1,0.3,0.0,0.1
14.2,0.2,0.0,0.1
14.4,0.2,0.0,0.1
14.4,0.2,0.0,0.1
14.6,0.2,0.0,0.1
14.7,0.1,0.0,0.0
14.8,0.1,0.0,0.0
14.9,0.1,0.0,0.0
15.0,0.1,0.0,0.0
15.1,0.1,0.0,0.0
15.2,0.1,0.0,0.0
15.3,0.1,0.0,0.0
15.5,0.1,0.0,0.0
15.5,0.1,0.0,0.0
15.7,0.2,0.0,0.0
15.8,0.2,0.0,0.0
15.9,0.2,0.0,0.0
16.0,0.1,0.0,0.0
16.1,0.1,0.0,0.0
16.2,0.1,0.0,0.0
16.3,0.2,0.0,0.1
16.4,0.2,0.0,0.0
16.5,0.2,0.0,0.0
16.7,0.1,0.0,0.0
16.8,0.1,0.0,0.0
16.9,0.1,0.0,0.0
17.0,0.1,0.0,0.0
17.1,0.2,0.0,0.0
17.2,0.2,0.0,0.1
17.3,0.3,0.0,0.1
17.4,0.2,0.0,0.1
17.5,0.2,0.0,0.1
17.6,0.3,0.0,0.1
17.8,0.3,0.0,0.1
17.8,0.2,0.0,0.1
18.0,0.2,0.0,0.1
18.1,0.3,0.0,0.1
18.2,0.3,0.0,0.1
18.3,0.2,0.0,0.1
18.4,0.2,0.0,0.1
18.5,0.2,0.0,0.1
18.7,0.3,0.0,0.1
18.7,0.3,0.0,0.1
18.9,0.2,0.0,0.1
18.9,0.2,0.0,0.1
19.1,0.2,0.0,0.0
19.2,0.2,0.0,0.1
19.3,0.2,0.0,0.0
19.5,0.2,0.0,0.1
19.6,0.2,0.0,0.1
19.7,0.3,0.0,0.1
19.8,0.3,0.0,0.1
19.9,0.3,0.0,0.1
20.1,0.3,0.0,0.1
20.3,0.1,0.0,0.0
20.3,0.2,0.0,0.0
20.5,0.2,0.0,0.0
20.6,0.1,0.0,0.0
20.7,0.2,0.0,0.1
20.8,0.2,0.0,0.1
20.9,0.2,0.0,0.1
21.0,0.2,0.0,0.1
21.2,0.2,0.0,0.1
21.2,0.2,0.0,0.1
21.4,0.1,0.0,0.1
21.4,0.2,0.0,0.1
21.6,0.2,0.0,0.1
21.7,0.2,0.0,0.1
21.8,0.2,0.0,0.1
21.9,0.2,0.0,0.1
22.0,0.3,0.0,0.1
22.2,0.3,0.0,0.1
22.3,0.3,0.0,0.1
22.5,0.3,0.0,0.1
22.6,0.3,0.0,0.1
22.7,0.3,0.0,0.1
22.8,0.3,0.0,0.1
22.9,0.3,0.0,0.1
23.0,0.3,0.0,0.1
23.1,0.3,0.0,0.1
23.2,0.3,0.0,0.1
23.3,0.3,0.0,0.1
23.4,0.3,0.0,0.1
23.5,0.3,0.0,0.1
23.7,0.3,0.0,0.1
23.7,0.3,0.0,0.1
23.9,0.3,0.0,0.1
24.0,0.3,0.0,0.1
24.1,0.3,0.0,0.1
24.2,0.3,0.0,0.1
24.4,0.3,0.0,0.1
24.4,0.3,0.0,0.1
24.6,0.3,0.0,0.1
24.6,0.2,0.0,0.1
24.8,0.2,0.0,0.1
24.9,0.1,0.0,0.1
25.0,0.2,0.0,0.1
25.1,0.2,0.0,0.1
25.2,0.2,0.0,0.1
25.3,0.2,0.0,0.1
25.4,0.3,0.0,0.1
25.5,0.2,0.0,0.1
25.6,0.3,0.0,0.1
25.7,0.3,0.0,0.1
25.8,0.3,0.0,0.1
26.0,0.3,0.0,0.1
26.1,0.3,0.0,0.1
26.3,0.3,0.0,0.1
26.4,0.3,0.0,0.1
26.5,0.2,0.0,0.1
26.7,0.3,0.0,0.1
26.7,0.3,0.0,0.1
26.9,0.2,0.0,0.1
26.9,0.2,0.0,0.1
27.1,0.3,0.0,0.1
27.1,0.3,0.0,0.1
27.3,0.3,0.0,0.1
27.4,0.3,0.0,0.1
27.5,0.3,0.0,0.1
27.6,0.3,0.0,0.1
27.7,0.3,0.0,0.1
27.8,0.3,0.0,0.1
27.9,0.4,0.0,0.1
28.0,0.3,0.0,0.1
28.2,0.3,0.0,0.1
28.4,0.3,0.0,0.1
28.5,0.3,0.0,0.1
28.6,0.3,0.0,0.1
28.7,0.3,0.0,0.1
28.8,0.3,0.0,0.1
28.9,0.3,0.0,0.1
29.0,0.3,0.0,0.1
29.2,0.3,0.0,0.1
29.3,0.3,0.0,0.1
29.4,0.3,0.1,0.1
29.6,0.3,0.0,0.1
29.7,0.3,0.0,0.1
29.8,0.3,0.0,0.1
29.9,0.3,0.0,0.1
30.1,1.2,0.1,0.4
30.1,1.1,0.1,0.3
30.3,1.0,0.1,0.3
30.3,0.9,0.1,0.3
30.5,0.7,0.1,0.2
30.6,0.7,0.1,0.2
30.7,0.6,0.1,0.2
30.8,0.5,0.1,0.2
30.9,0.5,0.1,0.2
31.0,0.4,0.1,0.2
31.1,0.3,0.1,0.1
31.2,0.3,0.1,0.1
31.3,0.3,0.1,0.1
31.5,0.2,0.1,0.1
31.7,0.2,0.1,0.1
31.7,0.2,0.1,0.1
31.9,0.2,0.1,0.1
32.0,0.2,0.1,0.1
32.1,0.2,0.1,0.1
32.2,0.1,0.1,0.1
32.3,0.2,0.1,0.1
32.4,0.1,0.1,0.1
32.6,0.2,0.1,0.1
32.6,0.2,0.1,0.1
32.8,0.2,0.1,0.1
32.9,0.3,0.1,0.1
33.0,0.3,0.1,0.1
33.1,0.3,0.1,0.1
33.2,0.3,0.1,0.1
33.3,0.3,0.1,0.1
33.4,0.2,0.1,0.1
33.5,0.2,0.1,0.1
33.6,0.2,0.1,0.1
38.1,-0.5,0.0,-0.1
38.2,-0.6,0.0,-0.1
38.4,-0.6,0.0,-0.2
38.5,-0.6,0.0,-0.1
38.6,-0.5,0.0,-0.1
38.7,-0.4,0.0,-0.1
38.8,-0.4,0.0,-0.1
38.9,-0.4,0.0,-0.1
39.0,-0.4,0.0,-0.1
39.1,-0.4,0.0,-0.1
39.2,-0.3,0.0,-0.1
39.4,-0.2,0.0,-0.1
39.4,-0.3,0.0,-0.1
39.6,-0.3,0.0,-0.1
39.6,-0.3,0.0,-0.1
39.8,-0.3,0.0,-0.1
39.9,-0.3,0.0,-0.1
40.1,-0.3,0.0,-0.1
40.2,-0.3,0.0,-0.1
40.3,0.3,1.8,1.4
40.4,1.5,3.4,2.9
40.6,1.5,6.6,5.3
40.6,2.1,8.2,6.7
40.8,3.2,11.5,9.4
40.9,6.1,14.7,12.5
41.0,8.9,17.9,15.7
41.2,11.1,21.7,19.1
41.3,12.7,23.8,21.0
41.5,16.8,27.8,25.0
41.7,20.7,31.9,29.1
41.7,22.2,33.9,31.0
41.9,29.3,37.9,35.8
42.1,32.3,42.1,39.6
42.2,35.9,44.1,42.1
42.4,41.6,48.2,46.6
42.5,46.6,52.3,50.9
42.6,47.7,54.3,52.6
42.8,52.1,58.4,56.8
43.0,56.3,62.5,61.0
43.1,58.4,64.5,63.0
43.2,62.9,68.7,67.2
43.4,66.8,72.6,71.2
43.5,68.6,74.7,73.1
43.7,73.8,78.8,77.6
43.9,77.0,82.9,81.4
44.0,80.2,87.0,85.3
44.2,83.3,90.1,88.4
44.4,85.5,90.1,88.9
44.5,86.5,90.1,89.2
44.7,87.6,90.1,89.5
44.9,88.4,90.1,89.7
45.1,88.9,90.1,89.8
45.3,88.8,90.1,89.8
45.4,88.7,90.0,89.7
45.5,88.0,90.0,89.5
45.7,86.4,90.0,89.1
45.9,85.7,90.0,89.0
46.0,85.2,90.0,88.8
46.1,84.8,90.0,88.7
46.3,83.8,90.0,88.5
46.5,83.7,90.0,88.5
46.7,83.2,90.0,88.3
46.8,83.0,90.0,88.3
46.9,82.8,90.0,88.2
47.0,82.7,90.0,88.2
47.2,82.4,90.0,88.1
47.4,82.0,90.0,88.0
47.6,81.8,90.0,88.0
47.7,81.7,90.0,88.0
47.9,81.5,90.0,87.9
48.0,81.1,90.0,87.8
48.2,81.0,90.0,87.8
48.3,80.9,90.0,87.8
48.5,80.7,90.0,87.7
48.7,80.7,90.0,87.7
48.8,80.5,90.0,87.7
49.0,80.4,90.0,87.6
49.2,80.4,90.0,87.6
49.3,80.4,90.0,87.6
49.5,80.3,90.0,87.6
49.7,80.4,90.0,87.6
49.9,80.3,90.0,87.6
50.0,80.3,90.0,87.6
50.2,80.3,90.0,87.6
50.4,80.3,90.0,87.6
50.6,80.4,90.0,87.6
50.7,80.3,90.0,87.6
50.8,80.3,90.0,87.6
51.0,80.4,90.0,87.6
51.2,80.3,90.0,87.6
51.3,80.3,90.0,87.6
51.4,80.3,90.0,87.6
51.6,80.4,90.0,87.6
51.8,80.5,90.0,87.7
51.9,80.4,90.0,87.6
52.1,80.4,90.0,87.6
52.3,80.4,90.0,87.6
52.5,80.5,90.0,87.7
52.6,80.3,90.0,87.6
52.8,80.2,90.0,87.6
52.9,80.1,90.0,87.5
53.1,79.9,90.0,87.5
53.2,80.0,90.0,87.5
53.4,80.0,90.0,87.5
53.6,80.2,90.0,87.6
53.7,80.2,90.0,87.6
53.9,80.2,90.0,87.6
53.9,80.2,90.0,87.6
54.0,80.2,90.0,87.6
54.2,80.2,90.0,87.6
54.4,80.2,90.0,87.6
54.5,80.3,90.0,87.6
54.6,80.4,90.0,87.6
54.8,80.4,90.0,87.6
54.9,80.4,90.0,87.6
55.1,80.3,90.0,87.6
55.2,80.2,90.0,87.6
55.3,80.2,90.0,87.6
55.5,80.3,90.0,87.6
55.7,80.3,90.0,87.6
55.8,80.3,90.0,87.6
55.9,80.4,90.0,87.6
56.0,80.4,90.0,87.6
56.1,80.3,90.0,87.6
56.3,80.4,90.0,87.6
56.5,80.5,90.0,87.7
56.5,80.5,90.0,87.7
56.7,80.6,90.0,87.7
56.9,80.5,90.0,87.7
57.0,80.4,90.0,87.6
57.1,80.4,90.0,87.6
57.3,80.4,90.0,87.6
57.4,80.4,90.0,87.6
57.6,80.3,90.0,87.6
57.8,80.3,90.0,87.6
57.8,80.3,90.0,87.6
58.0,80.4,90.0,87.6
58.2,80.3,90.0,87.6
58.4,80.4,90.0,87.6
58.6,80.4,90.0,87.6
58.8,80.3,90.0,87.6
59.0,80.3,90.0,87.6
59.1,80.3,90.0,87.6
59.2,80.4,90.0,87.6
59.4,80.4,90.0,87.6
59.5,80.4,90.0,87.6
59.7,80.4,90.0,87.6
59.8,80.4,90.0,87.6
60.0,80.4,90.0,87.6
60.2,80.4,90.0,87.6
