Time_sec;MPU_Fusion_deg;Shaft_Angle_deg;Final_Fusion_deg
0,1;0;0;0
0,2;0;0;0
0,3;0;0;0
0,4;0;0;0
0,5;0;0;0
0,6;0;0;0
0,7;0;0;0
0,8;0;0;0
0,9;0;0;0
1,1;0;0;0
1,1;0;0;0
1,3;0;0;0
1,4;0;0;0
1,5;0;0;0
1,6;0;0;0
1,7;0;0;0
1,8;0;0;0
1,9;0;0;0
2;-0,1;0;0
2,2;0;0;0
2,3;-0,1;0;0
2,4;0;0;0
2,5;0;0;0
2,6;0;0;0
2,7;0;0;0
2,9;0;0;0
3;0;0;0
3,1;0;0;0
3,3;0;0;0
3,4;0;0;0
3,5;0;0;0
3,6;0;0;0
3,7;0;0;0
3,8;0;0;0
3,9;0;0;0
4,1;0;0;0
4,2;0;0;0
4,3;0;0;0
4,5;0;0;0
4,5;0;0;0
4,7;0;0;0
4,8;0;0;0
4,9;0;0;0
5;0;0;0
5,1;-0,1;0;0
5,2;0;0;0
5,3;0;0;0
5,4;0;0;0
5,5;0;0;0
5,7;0;0;0
5,8;0;0;0
5,9;0;0;0
6;0;0;0
6,1;-0,1;0;0
6,2;0;0;0
6,4;-0,1;0;0
6,4;0;0;0
6,6;-0,1;0;0
6,6;0;0;0
6,8;-0,1;0;0
6,8;0;0;0
7;0;0;0
7,1;-0,1;0;0
7,2;-0,1;0;0
7,3;-0,1;0;0
7,4;-0,1;0;0
7,5;-0,1;0;0
7,6;-0,1;0;0
7,8;-0,1;0;0
7,8;-0,1;0;0
8;-0,1;0;0
8,1;-0,1;0;0
8,2;-0,1;0;0
8,3;-0,1;0;0
8,5;-0,1;0;0
8,5;-0,1;0;0
8,7;-0,1;0;0
8,7;-0,1;0;0
8,9;-0,1;0;0
8,9;-0,1;0;0
9,1;-0,1;0;0
9,2;-0,1;0;0
9,3;-0,1;0;0
9,4;-0,1;0;0
9,5;-0,1;0;0
9,6;-0,1;0;0
9,7;-0,1;0;0
9,9;-0,1;0;0
10;-0,1;0;0
10,1;-0,1;0;0
10,3;-0,1;0;0
10,4;-0,1;0;0
10,5;-0,1;0;0
10,6;-0,1;0;0
10,7;-0,1;0;0
10,8;-0,1;0;0
11;-0,1;0;0
11;-0,1;0;0
11,2;-0,1;0;0
11,2;-0,1;0;0
11,4;-0,1;0;0
11,5;0;0;0
11,7;0;0;0
11,8;0;0;0
11,9;0,1;0,7;0,6
12;-0,1;2,3;1,7
12,2;-0,8;5,5;4
12,3;-0,8;8,8;6,4
12,4;-0,7;10,5;7,7
12,5;-0,3;13,7;10,2
12,6;0,1;15,4;11,6
12,7;0,2;18,7;14,1
12,8;0,6;20,4;15,5
13;0,3;23,7;17,8
13;0,7;25,7;19,4
13,2;1,3;29,8;22,6
13,4;2,9;33,7;26
13,5;3,3;35,7;27,6
13,6;4,8;39,8;31
13,8;5,5;43,8;34,2
13,9;6,1;45;35,3
14,1;7,5;45;35,6
14,3;9;45;36
14,5;10,4;45;36,3
14,6;11;45;36,5
14,8;12,3;45;36,8
15;13,6;45;37,1
15,1;14,8;45;37,4
15,2;15,3;45;37,6
15,3;15,9;45;37,7
15,4;16,5;45;37,9
15,6;17,6;45;38,1
15,8;18,6;45;38,4
16;19,6;45;38,7
16,1;20,1;45;38,8
16,2;20,6;45;38,9
16,4;21,5;45;39,1
16,6;22,4;45;39,4
16,8;23,3;45;39,6
16,9;23,7;45;39,7
17;24,1;45;39,8
17,2;24,9;45;40
17,4;25,6;45;40,2
17,5;26,3;45;40,3
17,6;26,7;45;40,4
17,8;27,4;45;40,6
18;28;45;40,8
18,2;28,7;45;40,9
18,4;29,2;45;41,1
18,5;29,5;45;41,1
18,7;30,1;45;41,3
18,9;30,7;45;41,4
19,1;31,2;45;41,6
19,2;31,5;45;41,6
19,3;31,8;45;41,7
19,5;32,3;45;41,8
19,7;32,8;45;41,9
19,9;33,2;45;42,1
20;33,5;45;42,1
20;33,7;45;42,2
20,2;34,1;45;42,3
20,4;34,5;45;42,4
20,6;34,9;45;42,5
20,7;35;45;42,5
20,8;35,2;45;42,6
21;35,6;45;42,7
21,2;36;45;42,7
21,4;36,3;45;42,8
21,6;36,6;45;42,9
21,8;36,9;45;43
22;37,2;45;43
22,2;37,4;45;43,1
22,3;37,5;45;43,1
22,4;37,7;45;43,2
22,4;37,8;45;43,2
22,6;38,1;45;43,3
22,8;38,3;45;43,3
23;38,5;45;43,4
23,1;38,6;45;43,4
23,2;38,7;45;43,4
23,4;39;45;43,5
23,6;39,1;45;43,5
23,8;39,4;45;43,6
23,9;39,5;45;43,6
24;39,6;45;43,6
24,2;39,8;45;43,7
24,4;40;45;43,7
24,6;40,1;45;43,8
24,8;40,3;45;43,8
24,8;40,3;45;43,8
25;40,5;45;43,9
25,2;40,7;45;43,9
25,4;40,8;45;44
25,5;40,9;45;44
25,7;41;45;44
25,9;41,1;45;44
26,1;41,2;45;44
26,2;41,2;45;44,1
26,3;41,3;45;44,1
26,4;41,4;45;44,1
26,6;41,1;44,1;43,3
26,8;41,1;44,1;43,3
27;41,2;44,1;43,4
27,1;41,3;44,1;43,4
27,3;41,3;44,1;43,4
27,4;41,4;44,1;43,4
27,6;41,5;44,1;43,4
