Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.2,0.0,0.0,0.0
0.3,0.1,0.0,0.0
0.5,0.2,0.0,0.1
0.6,0.1,0.0,0.1
0.7,0.3,0.0,0.1
0.8,0.1,0.0,0.0
1.0,0.2,0.0,0.1
1.1,0.1,0.0,0.1
1.1,0.2,0.0,0.1
1.3,0.4,0.0,0.1
1.5,0.2,0.0,0.1
1.6,0.2,0.0,0.1
1.8,0.1,0.0,0.1
2.0,0.1,0.0,0.0
2.1,0.5,0.0,0.2
2.3,-0.2,0.0,-0.1
2.5,0.1,0.0,0.0
2.6,0.3,0.0,0.1
2.8,-0.1,0.0,-0.0
2.9,-0.2,0.0,-0.1
3.1,0.1,0.0,0.0
3.1,0.3,0.0,0.1
3.2,0.2,0.0,0.1
3.4,-0.2,0.0,-0.1
3.6,0.1,0.0,0.1
3.7,0.4,0.0,0.2
3.9,-0.2,0.0,-0.1
4.0,0.2,0.0,0.1
4.2,0.1,0.0,0.1
4.4,-0.1,0.0,-0.0
4.5,0.2,0.0,0.1
4.7,-0.0,0.0,-0.0
4.9,-0.0,0.0,-0.0
5.0,0.1,0.0,0.0
5.1,0.0,0.0,0.0
5.3,-0.2,0.0,-0.1
5.5,0.2,0.0,0.1
5.5,0.1,0.0,0.1
5.6,-0.2,0.0,-0.1
5.8,0.2,0.0,0.1
5.9,0.4,0.0,0.1
6.0,0.0,0.0,0.0
6.2,-0.4,0.0,-0.1
6.4,0.8,0.0,0.3
6.5,0.3,0.0,0.1
6.6,-0.1,0.0,-0.1
6.8,0.5,0.0,0.2
6.9,-0.0,0.0,0.0
7.0,0.1,0.0,0.0
7.1,0.1,0.0,0.1
7.3,0.4,0.0,0.2
7.5,-0.0,0.0,0.0
7.6,0.1,0.0,0.0
7.8,0.2,0.0,0.1
8.0,0.2,0.0,0.1
8.0,0.1,0.0,0.0
8.2,-0.1,0.0,-0.0
8.4,0.2,0.0,0.1
8.5,0.0,0.0,0.0
8.7,0.1,0.0,0.0
8.9,-0.3,0.0,-0.1
9.0,0.5,0.0,0.2
9.2,0.1,0.0,0.0
9.4,-0.1,0.0,-0.0
9.5,0.1,0.0,0.0
9.7,0.1,0.0,0.0
9.9,0.0,0.0,0.0
10.0,0.2,0.0,0.1
10.2,-0.2,0.0,-0.1
10.4,0.1,0.0,0.0
10.5,0.1,0.0,0.0
10.7,-0.1,0.0,-0.0
10.8,0.0,0.0,0.0
11.0,0.2,0.0,0.1
11.1,-0.1,0.0,-0.1
11.3,0.5,0.0,0.2
11.4,0.0,0.0,0.0
11.6,0.0,0.0,0.0
11.8,0.1,0.0,0.1
11.9,-0.0,0.0,0.0
12.1,-0.0,0.0,0.0
12.3,0.0,0.0,0.0
12.4,0.1,0.0,0.1
12.5,0.1,0.0,0.1
12.7,0.1,0.0,0.0
12.8,-0.0,0.0,-0.0
12.9,-0.2,0.0,-0.1
13.0,0.1,0.0,0.0
13.2,0.3,0.0,0.1
13.4,0.0,0.0,0.0
13.5,0.1,0.0,0.1
13.7,-0.0,0.0,-0.0
13.9,0.1,0.0,0.0
13.9,0.1,0.0,0.1
14.1,0.4,0.0,0.2
14.3,0.1,0.0,0.1
14.4,-0.2,0.0,-0.1
14.6,0.6,0.0,0.2
14.8,0.4,0.0,0.2
14.9,-0.1,0.0,-0.0
15.1,0.2,0.0,0.1
15.3,0.1,0.0,0.0
15.4,0.3,0.0,0.1
15.6,-0.1,0.0,-0.1
15.8,0.1,0.0,0.0
15.9,-0.4,0.0,-0.1
16.1,-0.3,0.0,-0.1
16.3,-0.0,0.0,-0.0
16.4,0.2,0.0,0.1
16.5,0.3,0.0,0.1
16.7,0.1,0.0,0.0
16.9,0.1,0.0,0.0
17.0,0.4,0.0,0.2
17.2,-0.4,0.0,-0.1
17.3,0.1,0.0,0.1
17.4,0.1,0.0,0.0
17.6,0.2,0.0,0.1
17.8,0.0,0.0,0.0
17.9,0.4,0.0,0.1
18.1,-0.1,0.0,-0.0
18.3,0.1,0.0,0.0
18.4,0.0,0.0,0.0
18.6,0.3,0.0,0.1
18.8,0.2,0.0,0.1
18.9,0.5,0.0,0.2
19.0,0.1,0.0,0.0
19.2,0.5,0.0,0.2
19.3,0.1,0.0,0.1
19.5,0.2,0.0,0.1
19.7,0.2,0.0,0.1
19.8,0.2,0.0,0.1
20.0,-0.1,0.0,-0.0
20.2,0.0,0.0,0.0
20.3,-0.1,0.0,-0.0
20.5,0.2,0.0,0.1
20.7,0.1,0.0,0.0
20.8,-0.3,0.0,-0.1
21.0,0.0,0.0,0.0
21.2,0.4,0.0,0.1
21.3,-0.2,0.0,-0.1
21.5,0.6,0.0,0.2
21.7,0.0,0.0,0.0
21.8,0.1,0.0,0.0
22.0,0.2,0.0,0.1
22.2,0.1,0.0,0.1
22.3,-0.1,0.0,-0.1
22.5,0.3,0.0,0.1
22.7,0.1,0.0,0.1
22.7,-0.0,0.0,0.0
22.9,0.1,0.0,0.0
23.0,0.1,0.0,0.0
23.1,0.3,0.0,0.1
23.2,0.0,0.0,0.0
23.4,0.3,0.0,0.1
23.6,-0.1,0.0,-0.0
23.7,0.2,0.0,0.1
23.9,0.0,0.0,0.0
24.0,-0.2,0.0,-0.1
24.1,0.2,0.0,0.1
24.2,0.3,0.0,0.1
24.4,0.4,0.0,0.2
24.6,0.0,0.0,0.0
24.7,-0.0,0.0,-0.0
24.9,-0.1,0.0,-0.0
25.1,0.1,0.0,0.0
25.2,-0.1,0.0,-0.1
25.4,0.3,0.0,0.1
25.5,0.0,0.0,0.0
25.6,0.3,0.0,0.1
25.7,-0.0,0.0,-0.0
25.8,0.1,0.0,0.1
26.0,0.3,0.0,0.1
26.1,0.1,0.0,0.1
26.1,0.5,0.0,0.2
26.3,0.3,0.0,0.1
26.5,0.2,0.0,0.1
26.6,0.1,0.0,0.0
26.8,0.3,0.0,0.1
27.0,0.4,0.0,0.1
27.1,0.3,0.0,0.1
27.3,0.1,0.0,0.0
27.5,-0.1,0.0,-0.0
27.7,6.9,0.8,3.2
27.9,2.4,8.1,5.8
28.1,9.3,13.6,11.9
28.3,13.9,16.3,15.4
28.4,11.7,19.1,16.1
28.6,20.9,21.9,21.5
28.7,15.9,26.6,22.3
28.8,33.2,29.4,30.9
28.9,26.9,32.1,30.1
29.2,37.0,37.6,37.4
29.4,33.4,43.2,39.3
29.7,48.6,48.7,48.7
29.9,50.2,54.2,52.6
30.0,57.9,57.0,57.3
30.1,48.7,59.8,55.4
30.2,58.7,62.6,61.0
30.5,66.0,68.1,67.3
30.7,61.1,73.6,68.6
31.0,70.7,75.0,73.2
31.2,70.3,75.0,73.1
31.3,70.5,75.0,73.2
31.4,70.4,75.0,73.2
31.6,70.5,75.0,73.2
32.0,71.2,75.0,73.5
32.4,70.9,75.0,73.3
32.6,70.3,75.0,73.1
32.8,71.0,75.0,73.4
32.9,69.8,75.0,72.9
33.3,71.1,75.0,73.4
33.5,70.4,75.0,73.2
33.6,70.5,75.0,73.2
33.7,70.3,75.0,73.1
33.9,70.4,75.0,73.1
34.0,70.7,75.0,73.3
34.2,70.4,75.0,73.2
34.4,70.6,75.0,73.2
34.5,70.6,75.0,73.2
34.6,70.5,75.0,73.2
34.7,70.6,75.0,73.2
34.9,70.4,75.0,73.1
35.1,70.8,75.0,73.3
35.2,70.2,75.0,73.0
35.3,70.6,75.0,73.2
35.5,70.2,75.0,73.1
35.7,70.8,75.0,73.3
35.9,70.4,75.0,73.1
36.0,70.0,75.0,73.0
36.1,70.4,75.0,73.1
36.3,71.0,75.0,73.4
36.5,70.5,75.0,73.2
36.5,70.5,75.0,73.2
36.7,70.2,75.0,73.1
36.9,70.9,75.0,73.3
37.0,70.1,75.0,73.0
37.2,70.6,75.0,73.2
37.3,70.0,75.0,73.0
37.4,70.9,75.0,73.3
37.6,70.2,75.0,73.0
37.8,70.7,75.0,73.3
37.9,70.7,75.0,73.3
38.1,70.5,75.0,73.2
38.2,70.4,75.0,73.2
38.3,70.7,75.0,73.3
38.4,70.7,75.0,73.3
38.6,70.8,75.0,73.3
38.7,70.9,75.0,73.3
38.9,70.4,75.0,73.2
39.1,70.6,75.0,73.2
39.1,71.1,75.0,73.4
39.3,70.7,75.0,73.2
39.5,70.6,75.0,73.2
39.7,70.0,75.0,73.0
39.8,70.6,75.0,73.2
39.9,70.6,75.0,73.2
40.1,70.3,75.0,73.1
40.3,70.3,75.0,73.1
40.4,70.9,75.0,73.3
40.5,70.2,75.0,73.0
40.7,70.7,75.0,73.2
40.9,70.7,75.0,73.2
41.0,70.7,75.0,73.3
41.1,70.5,75.0,73.2
41.3,70.4,75.0,73.1
41.5,70.8,75.0,73.3
41.7,70.2,75.0,73.1
41.8,70.2,75.0,73.1
41.9,70.2,75.0,73.0
42.1,70.7,75.0,73.3
42.3,70.6,75.0,73.2
42.3,71.0,75.0,73.4
42.5,70.6,75.0,73.2
42.7,70.2,75.0,73.1
42.8,70.0,75.0,73.0
43.0,70.8,75.0,73.3
43.1,70.5,75.0,73.2
43.2,70.7,75.0,73.2
43.4,70.5,75.0,73.2
43.6,70.2,75.0,73.1
43.7,70.7,75.0,73.3
