Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.1,-2.6,0.0,-0.8
0.3,-2.7,0.0,-0.8
0.5,-2.8,0.0,-0.8
0.6,-2.9,0.0,-0.9
0.8,-3.0,0.0,-0.9
1.0,-3.1,0.0,-0.9
1.1,-3.2,0.0,-0.9
1.1,-3.2,0.0,-1.0
1.3,-3.4,0.0,-1.0
1.4,-3.4,0.0,-1.0
1.5,-3.5,0.0,-1.0
1.6,-3.6,0.0,-1.1
1.8,-3.7,0.0,-1.1
1.9,-3.8,0.0,-1.1
2.0,-3.9,0.0,-1.2
2.1,-4.0,0.0,-1.2
2.3,-4.1,0.0,-1.2
2.5,-4.2,0.0,-1.3
2.5,-4.3,0.0,-1.3
2.7,-4.4,0.0,-1.3
2.8,-4.5,0.0,-1.3
3.0,-4.6,0.0,-1.4
3.1,-4.7,0.0,-1.4
3.3,-4.9,0.0,-1.5
3.4,-5.0,0.0,-1.5
3.5,-5.1,0.0,-1.5
3.7,-5.2,0.0,-1.6
3.8,-5.2,0.0,-1.6
3.9,-5.4,0.0,-1.6
4.1,-5.5,0.0,-1.6
4.3,-5.7,0.0,-1.7
4.4,-5.8,0.0,-1.7
4.6,-5.9,0.0,-1.8
4.8,-6.1,0.0,-1.8
4.9,-6.2,0.0,-1.9
5.1,-6.4,0.0,-1.9
5.3,-6.5,0.0,-1.9
5.4,-6.7,0.0,-2.0
5.5,-6.7,0.0,-2.0
5.7,-6.9,0.0,-2.1
5.8,-7.0,0.0,-2.1
5.8,-7.0,0.0,-2.1
6.0,-7.2,0.0,-2.1
6.1,-7.3,0.0,-2.2
6.2,-7.4,0.0,-2.2
6.3,-7.5,0.0,-2.2
6.4,-7.6,0.0,-2.3
6.5,-7.7,0.0,-2.3
6.7,-7.8,0.0,-2.4
6.7,-7.9,0.0,-2.4
6.8,-8.0,0.0,-2.4
7.0,-8.2,0.0,-2.5
7.2,-8.3,0.0,-2.5
7.3,-8.5,0.0,-2.5
7.4,-8.6,0.0,-2.6
7.5,-8.7,0.0,-2.6
7.7,-8.8,0.0,-2.6
7.8,-9.0,0.0,-2.7
8.0,-9.2,0.0,-2.7
8.1,-9.2,0.0,-2.8
8.1,-9.3,0.0,-2.8
8.3,-9.5,0.0,-2.9
8.5,-9.7,0.0,-2.9
8.6,-9.8,0.0,-3.0
8.8,-10.0,0.0,-3.0
9.0,-10.2,0.0,-3.1
9.1,-10.4,0.0,-3.1
9.3,-10.6,0.0,-3.2
9.4,-10.7,0.0,-3.2
9.5,-10.7,0.0,-3.2
9.6,-10.9,0.0,-3.3
9.7,-11.0,0.0,-3.3
9.8,-11.1,0.0,-3.3
10.0,-11.3,0.0,-3.4
10.1,-11.5,0.0,-3.4
10.3,-11.7,0.0,-3.5
10.5,-11.9,0.0,-3.6
10.6,-12.1,0.0,-3.6
10.8,-12.3,0.0,-3.7
11.0,-12.5,0.0,-3.7
11.1,-12.7,0.0,-3.8
11.2,-12.8,0.0,-3.8
11.4,-13.0,0.0,-3.9
11.6,-13.2,0.0,-4.0
11.7,-13.4,0.0,-4.0
11.9,-13.6,0.0,-4.1
12.1,-13.8,0.0,-4.2
12.2,-14.1,0.0,-4.2
12.4,-14.3,0.0,-4.3
12.6,-14.5,0.0,-4.3
12.7,-14.7,0.0,-4.4
12.9,-14.9,0.0,-4.5
13.0,-15.1,0.0,-4.5
13.2,-15.3,0.0,-4.6
13.3,-15.5,0.0,-4.7
13.5,-15.8,0.0,-4.7
13.7,-16.0,0.0,-4.8
13.8,-16.2,0.0,-4.9
13.9,-16.4,0.0,-4.9
14.0,-16.5,0.0,-5.0
14.2,-16.8,0.0,-5.0
14.3,-17.0,0.0,-5.1
14.5,-17.3,0.0,-5.2
14.6,-17.4,0.0,-5.2
14.7,-17.5,0.0,-5.2
14.8,-17.8,0.0,-5.3
15.0,-18.1,0.0,-5.4
15.2,-18.3,0.0,-5.5
15.3,-18.6,0.0,-5.6
15.5,-18.9,0.0,-5.7
15.7,-19.1,0.0,-5.7
15.8,-19.4,0.0,-5.8
16.0,-19.7,0.0,-5.9
16.2,-20.0,0.0,-6.0
16.3,-20.3,0.0,-6.1
16.5,-20.6,0.0,-6.2
16.7,-20.9,0.0,-6.3
16.8,-21.2,0.0,-6.4
17.0,-21.5,0.0,-6.5
17.1,-21.7,0.0,-6.5
17.2,-22.0,0.0,-6.6
17.3,-22.2,0.0,-6.7
17.4,-22.4,0.0,-6.7
17.6,-22.7,0.0,-6.8
17.7,-23.0,0.0,-6.9
17.9,-23.4,0.0,-7.0
18.1,-23.7,0.0,-7.1
18.2,-24.0,0.0,-7.2
18.4,-24.4,0.0,-7.3
18.5,-24.6,0.0,-7.4
18.7,-25.0,0.0,-7.5
18.7,-25.1,0.0,-7.5
18.8,-25.3,0.0,-7.6
19.0,-25.7,0.0,-7.7
19.2,-26.1,0.0,-7.8
19.3,-26.5,0.0,-7.9
19.5,-26.9,0.0,-8.1
19.7,-27.3,0.0,-8.2
19.8,-27.7,0.0,-8.3
19.9,-27.9,0.0,-8.4
