Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.1,0.2,0.0,0.0
0.2,0.2,0.0,0.0
0.3,0.2,0.0,0.0
0.4,0.1,0.0,0.0
0.5,0.1,0.0,0.0
0.7,0.1,0.0,0.0
0.7,0.1,0.0,0.0
0.9,0.1,0.0,0.0
1.0,0.1,0.0,0.0
1.1,0.2,0.0,0.0
1.2,0.1,0.0,0.0
1.3,0.1,0.0,0.0
1.4,0.2,0.0,0.1
1.5,0.2,0.0,0.1
1.7,0.2,0.0,0.1
1.8,0.2,0.0,0.1
2.0,0.2,0.0,0.0
2.0,0.2,0.0,0.1
2.2,0.1,0.0,0.0
2.3,0.2,0.0,0.0
2.4,0.2,0.0,0.0
2.5,0.1,0.0,0.0
2.6,0.1,0.0,0.0
2.7,0.1,0.0,0.0
2.9,0.2,0.0,0.0
3.0,0.1,0.0,0.0
3.2,0.1,0.0,0.0
3.3,0.1,0.0,0.0
3.3,0.1,0.0,0.0
3.5,0.1,0.0,0.0
3.6,0.2,0.0,0.0
3.8,0.1,0.0,0.0
3.9,0.1,0.0,0.0
4.0,0.1,0.0,0.0
4.2,0.1,0.0,0.0
4.2,0.1,0.0,0.0
4.3,0.1,0.0,0.0
4.5,0.2,0.0,0.0
4.6,0.2,0.0,0.0
4.7,0.1,0.0,0.0
4.8,0.2,0.0,0.0
4.9,0.1,0.0,0.0
5.0,0.1,0.0,0.0
5.2,0.1,0.0,0.0
5.2,0.1,0.0,0.0
5.4,0.1,0.0,0.0
5.5,0.1,0.0,0.0
5.7,0.1,0.0,0.0
5.8,0.1,0.0,0.0
5.9,0.1,0.0,0.0
6.0,0.1,0.0,0.0
6.2,2.8,2.8,2.8
6.4,4.8,8.2,7.3
6.6,7.8,12.3,11.2
6.7,8.2,14.4,12.8
6.8,9.7,16.5,14.8
7.0,12.8,20.7,18.8
7.2,17.0,27.4,24.8
7.3,16.6,29.8,26.5
7.4,20.4,32.1,29.2
7.5,23.6,34.4,31.7
7.7,30.6,39.1,37.0
7.9,34.9,43.9,41.6
8.1,42.1,48.6,47.0
8.4,47.9,53.2,51.9
8.6,51.8,58.0,56.4
8.7,53.8,60.4,58.7
8.8,55.2,62.7,60.9
8.9,58.6,65.1,63.4
9.1,64.2,69.8,68.4
9.3,68.5,74.4,72.9
9.5,71.8,79.2,77.4
9.7,78.9,83.9,82.7
9.9,81.4,88.6,86.8
10.0,83.4,90.0,88.4
10.1,84.7,90.0,88.7
10.2,85.8,90.0,89.0
10.4,87.6,90.0,89.4
10.6,88.5,90.0,89.7
10.8,89.1,90.0,89.8
11.2,91.5,90.0,90.4
11.7,82.6,90.0,88.2
12.0,83.0,90.0,88.3
12.4,82.8,90.0,88.2
12.5,82.8,90.0,88.2
12.6,82.8,90.0,88.2
12.8,82.7,90.0,88.2
12.8,82.6,90.0,88.2
13.0,82.5,90.0,88.1
13.2,82.3,90.0,88.1
13.3,82.2,90.0,88.1
13.5,82.1,90.0,88.0
13.7,82.0,90.0,88.0
13.8,81.8,90.0,88.0
13.9,81.7,90.0,88.0
14.1,81.6,90.0,87.9
14.2,81.5,90.0,87.9
14.4,81.5,90.0,87.9
14.6,81.4,90.0,87.9
14.7,81.4,90.0,87.9
14.8,81.3,90.0,87.9
14.9,81.3,90.0,87.8
15.1,81.3,90.0,87.8
15.2,81.3,90.0,87.8
15.4,81.2,90.0,87.8
15.6,81.3,90.0,87.8
15.7,81.2,90.0,87.8
15.9,81.2,90.0,87.8
16.1,81.2,90.0,87.8
16.2,81.1,90.0,87.8
16.4,81.1,90.0,87.8
16.5,81.1,90.0,87.8
16.6,81.2,90.0,87.8
16.7,81.3,90.0,87.8
16.8,81.3,90.0,87.8
16.9,81.3,90.0,87.8
17.0,81.3,90.0,87.9
17.1,81.3,90.0,87.9
17.2,81.3,90.0,87.8
17.4,81.3,90.0,87.9
17.5,81.5,90.0,87.9
17.7,81.6,90.0,87.9
17.9,81.6,90.0,87.9
18.0,81.1,90.0,87.8
18.2,81.0,90.0,87.8
18.4,80.9,90.0,87.7
18.5,80.8,90.0,87.7
18.7,80.8,90.0,87.7
18.9,80.8,90.0,87.7
19.0,80.7,90.0,87.7
19.2,80.8,90.0,87.7
19.4,80.9,90.0,87.8
19.5,81.1,90.0,87.8
19.7,81.1,90.0,87.8
19.8,81.1,90.0,87.8
20.0,81.2,90.0,87.8
20.2,81.2,90.0,87.8
20.3,81.2,90.0,87.8
20.5,81.2,90.0,87.8
20.7,81.2,90.0,87.8
20.8,81.1,90.0,87.8
21.0,81.1,90.0,87.8
21.2,81.1,90.0,87.8
21.4,81.1,90.0,87.8
21.6,81.2,90.0,87.8
21.7,81.1,90.0,87.8
21.9,81.2,89.9,87.8
22.1,81.3,89.9,87.8
22.2,81.2,89.9,87.8
22.2,81.2,89.9,87.8
22.4,81.2,89.9,87.7
22.5,81.1,89.9,87.7
22.6,81.1,89.9,87.7
22.7,81.0,89.9,87.7
22.9,81.0,89.9,87.7
23.1,81.0,89.9,87.7
23.1,81.1,89.9,87.7
23.2,81.0,89.9,87.7
23.4,81.0,89.9,87.7
23.6,81.1,89.9,87.7
23.7,81.1,89.9,87.7
23.9,81.1,89.9,87.7
24.1,81.1,89.9,87.7
24.2,81.0,89.9,87.7
24.4,80.9,89.9,87.7
24.5,80.9,89.9,87.7
24.7,80.9,89.9,87.7
24.9,81.0,89.9,87.7
25.0,81.0,89.9,87.7
25.2,81.0,89.9,87.7
25.4,81.0,89.9,87.7
25.5,80.9,89.9,87.7
25.7,80.9,89.9,87.7
25.9,81.0,89.9,87.7
26.0,81.0,89.9,87.7
26.2,81.2,89.8,87.7
26.4,81.2,89.8,87.7
26.5,81.1,89.8,87.7
26.6,81.2,89.8,87.7
26.8,81.2,89.8,87.7
26.9,81.2,89.8,87.7
27.1,81.1,89.8,87.7
27.3,81.0,89.8,87.6
27.4,80.9,89.8,87.6
27.6,80.8,89.8,87.6
27.8,80.8,89.8,87.6
27.9,80.8,89.8,87.6
28.1,80.9,89.8,87.6
28.3,81.0,89.8,87.6
28.4,81.1,89.8,87.7
28.6,81.0,89.8,87.6
28.7,81.1,89.8,87.7
28.8,81.1,89.8,87.7
29.0,81.1,89.8,87.7
29.2,81.0,89.8,87.6
29.2,80.8,89.8,87.6
29.3,80.8,89.8,87.6
29.5,80.6,89.8,87.5
29.6,80.5,89.8,87.5
29.7,80.6,89.8,87.5
29.9,80.6,89.8,87.5
30.1,80.7,89.8,87.6
30.2,80.9,89.8,87.6
30.3,80.9,89.8,87.6
30.5,81.0,89.8,87.6
30.6,81.1,89.8,87.7
30.7,81.1,89.8,87.7
30.8,81.2,89.8,87.7
30.9,81.2,89.8,87.7
31.0,81.1,89.8,87.7
31.1,81.2,89.8,87.7
31.2,81.2,89.8,87.7
31.3,81.2,89.8,87.7
31.5,81.1,89.8,87.7
31.6,81.1,89.8,87.7
31.6,81.0,89.8,87.7
31.8,81.0,89.8,87.6
32.0,81.0,89.8,87.6
32.1,81.0,89.8,87.6
32.3,81.0,89.8,87.6
32.5,81.0,89.8,87.6
32.6,81.0,89.8,87.7
32.8,81.0,89.8,87.7
33.0,81.0,89.8,87.6
33.1,81.0,89.8,87.6
33.3,81.0,89.8,87.6
