Time_sec;MPU_Fusion_deg;Shaft_Angle_deg;Final_Fusion_deg
0.0;-0.4;0.0;-0.3
0.2;-0.2;0.0;-0.2
0.3;-0.2;0.0;-0.1
0.4;-0.3;0.0;-0.2
0.5;-0.2;0.0;-0.1
0.6;-0.2;0.0;-0.1
0.7;-0.2;0.0;-0.1
0.8;-0.1;0.0;-0.1
1.0;-0.3;0.0;-0.2
1.0;-0.2;0.0;-0.1
1.2;-0.2;0.0;-0.2
1.3;-0.2;0.0;-0.2
1.4;-0.2;0.0;-0.1
1.5;-0.2;0.0;-0.1
1.6;-0.3;0.0;-0.2
1.7;-0.4;0.0;-0.3
1.8;-0.4;0.0;-0.3
1.9;-0.6;0.0;-0.4
2.1;-0.4;0.0;-0.3
2.2;0.3;0.0;0.2
2.3;-0.2;0.0;-0.1
2.4;-0.3;0.0;-0.2
2.5;-0.5;0.0;-0.3
2.6;-0.1;0.0;-0.1
2.7;-0.3;0.0;-0.2
2.8;-0.2;0.0;-0.1
2.9;-0.2;0.0;-0.1
3.0;-0.3;0.0;-0.2
3.2;-0.2;0.0;-0.1
3.2;-0.3;0.0;-0.2
3.4;-0.2;0.0;-0.1
3.4;-0.2;0.0;-0.1
3.6;-0.1;0.0;-0.1
3.8;-0.2;0.0;-0.2
3.9;-0.2;0.0;-0.1
4.0;-0.2;0.0;-0.1
4.1;-0.3;0.0;-0.2
4.2;-0.2;0.0;-0.1
4.4;-0.2;0.0;-0.2
4.4;-0.1;0.0;-0.1
4.6;-0.2;0.0;-0.1
4.7;-0.1;0.0;-0.1
4.8;-0.1;0.0;-0.1
4.9;-0.2;0.0;-0.1
5.0;-0.2;0.0;-0.1
5.1;-0.3;0.0;-0.2
5.2;-0.2;0.0;-0.1
5.4;-0.3;0.0;-0.2
5.4;-0.4;0.0;-0.3
5.6;-0.5;0.0;-0.3
5.6;-0.1;0.0;-0.1
5.8;-0.1;0.0;-0.1
5.8;-0.3;0.0;-0.2
6.0;-0.2;0.0;-0.1
6.1;-0.1;0.0;-0.1
6.3;-0.3;0.0;-0.2
6.4;-0.4;0.0;-0.2
6.6;-0.1;0.0;-0.1
6.6;-0.2;0.0;-0.1
6.7;-0.4;0.0;-0.3
6.8;-0.1;0.0;-0.1
7.0;-0.4;0.0;-0.3
7.1;0.0;0.0;0.0
7.2;-0.5;0.0;-0.3
7.3;-0.2;0.0;-0.1
7.4;2.5;2.5;2.5
7.5;5.6;5.7;5.6
7.6;7.0;7.3;7.1
7.8;10.6;10.5;10.5
7.8;14.4;12.2;13.7
8.0;16.5;15.5;16.2
8.0;16.3;17.1;16.5
8.2;17.4;20.5;18.4
8.3;23.5;23.9;23.6
8.5;27.7;27.2;27.5
8.6;29.4;30.6;29.8
8.8;31.8;33.9;32.4
8.8;34.0;35.6;34.5
9.0;37.3;38.9;37.8
9.1;39.9;42.3;40.6
9.3;43.7;45.0;44.1
9.4;42.4;45.0;43.2
9.5;43.5;45.0;44.0
9.6;43.1;45.0;43.7
9.7;43.3;45.0;43.8
9.8;43.2;45.0;43.8
9.9;43.3;45.0;43.8
10.1;43.3;45.0;43.8
10.1;43.2;45.0;43.8
10.3;43.3;45.0;43.8
10.3;43.4;45.0;43.9
10.5;43.4;45.0;43.9
10.6;43.3;45.0;43.8
10.7;43.4;45.0;43.9
10.8;43.4;45.0;43.9
10.9;43.4;45.0;43.9
11.0;43.3;45.0;43.8
11.1;43.4;45.0;43.9
11.2;43.4;45.0;43.9
11.4;43.3;45.0;43.8
11.4;43.4;45.0;43.9
11.6;43.3;45.0;43.8
11.7;43.3;45.0;43.8
11.9;43.3;45.0;43.8
12.0;43.5;45.0;43.9
12.1;43.3;45.0;43.8
12.2;43.4;45.0;43.9
12.3;43.4;45.0;43.9
12.4;43.4;45.0;43.9
12.6;43.2;45.0;43.7
12.6;43.4;45.0;43.9
12.8;43.3;45.0;43.8
12.9;43.4;45.0;43.9
13.0;43.4;45.0;43.9
13.2;43.3;45.0;43.8
13.3;43.3;45.0;43.8
13.5;43.3;45.0;43.8
13.6;43.4;45.0;43.9
13.8;43.4;45.0;43.9
13.8;43.4;45.0;43.9
14.0;43.4;45.0;43.9
14.1;43.4;45.0;43.9
14.3;43.4;45.0;43.9
14.4;43.4;45.0;43.9
14.5;43.3;45.0;43.8
14.6;43.4;45.0;43.9
14.8;43.3;45.0;43.8
14.8;43.4;45.0;43.9
15.0;43.3;45.0;43.8
15.0;43.3;45.0;43.8
15.2;43.4;45.0;43.9
15.3;43.5;45.0;43.9
15.4;43.3;45.0;43.8
15.5;43.4;45.0;43.9
15.7;43.4;45.0;43.9
15.8;43.4;45.0;43.9
16.0;43.3;45.0;43.8
16.0;43.4;45.0;43.9
16.2;43.4;45.0;43.9
16.3;43.4;45.0;43.9
16.4;43.4;45.0;43.9
16.5;43.4;45.0;43.9
16.6;43.3;45.0;43.8
16.7;43.3;45.0;43.8
16.9;43.4;45.0;43.9
17.0;43.2;45.0;43.8
17.2;43.5;45.0;44.0
17.2;43.4;45.0;43.9
17.4;43.2;45.0;43.8
17.5;43.5;45.0;43.9
17.5;43.2;45.0;43.8
17.7;43.4;45.0;43.9
17.8;43.3;45.0;43.8
17.9;43.4;45.0;43.9
18.0;43.4;45.0;43.9
18.1;43.5;45.0;43.9
18.2;43.4;45.0;43.9
18.4;43.4;45.0;43.9
18.4;43.3;45.0;43.8
18.6;43.3;45.0;43.8
18.7;43.4;45.0;43.9
18.8;43.5;45.0;43.9
18.9;43.4;45.0;43.9
19.0;42.8;45.0;43.5
19.1;43.3;45.0;43.8
19.3;43.4;45.0;43.9
19.4;43.6;45.0;44.0
19.6;43.4;45.0;43.9
19.6;43.3;45.0;43.8
19.8;43.4;45.0;43.9
19.9;43.3;45.0;43.8
20.0;43.4;45.0;43.9
20.1;43.4;45.0;43.9
20.2;43.5;45.0;43.9
20.3;43.4;45.0;43.9
20.5;43.2;45.0;43.8
20.6;43.4;45.0;43.9
20.8;43.3;45.0;43.8
20.8;43.3;45.0;43.8
21.0;43.2;45.0;43.8
21.1;43.3;45.0;43.8
21.2;43.5;45.0;44.0
21.3;43.3;45.0;43.8
21.4;43.5;45.0;43.9
21.6;43.3;45.0;43.8
21.7;43.3;45.0;43.8
21.8;43.3;45.0;43.8
22.0;43.3;45.0;43.8
22.0;43.4;45.0;43.9
22.2;43.3;45.0;43.8
22.3;43.4;45.0;43.9
22.4;43.5;45.0;43.9
22.5;43.6;45.0;44.0
22.6;43.3;45.0;43.8
22.7;43.2;45.0;43.8
22.9;43.6;45.0;44.0
23.0;43.3;45.0;43.8
23.2;43.3;45.0;43.8
23.2;43.5;45.0;44.0
