Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.1,0.0,0.0,0.0
0.3,-0.2,0.0,-0.1
0.4,0.0,0.0,0.0
0.5,-0.0,0.0,-0.0
0.6,-0.1,0.0,-0.0
0.7,-0.1,0.0,-0.1
0.8,-0.2,0.0,-0.1
0.9,0.1,0.0,0.0
1.0,-0.1,0.0,-0.1
1.2,-0.2,0.0,-0.1
1.3,-0.1,0.0,-0.1
1.4,0.4,0.0,0.3
1.5,-0.3,0.0,-0.2
1.6,-0.2,0.0,-0.1
1.7,0.0,0.0,0.0
1.8,0.0,0.0,0.0
2.0,-0.0,0.0,0.0
2.1,0.0,0.0,0.0
2.2,-0.1,0.0,-0.1
2.4,-0.1,0.0,-0.0
2.5,-0.1,0.0,-0.1
2.6,-0.1,0.0,-0.1
2.7,-0.0,0.0,0.0
2.8,0.0,0.0,0.0
2.9,-0.2,0.0,-0.2
3.0,0.1,0.0,0.1
3.2,0.1,0.0,0.1
3.2,-0.2,0.0,-0.2
3.4,-0.1,0.0,-0.1
3.4,0.1,0.0,0.0
3.6,-0.2,0.0,-0.1
3.6,-0.1,0.0,-0.1
3.8,-0.1,0.0,-0.1
3.9,-0.1,0.0,-0.1
4.0,-0.1,0.0,-0.1
4.1,-0.1,0.0,-0.1
4.2,0.1,0.0,0.0
4.4,-0.1,0.0,-0.1
4.4,-0.2,0.0,-0.1
4.6,0.0,0.0,0.0
4.6,-0.1,0.0,-0.1
4.8,0.1,0.0,0.1
4.8,-0.2,0.0,-0.1
5.0,-0.1,0.0,-0.1
5.1,-0.1,0.0,-0.1
5.2,0.0,0.0,0.0
5.3,0.0,0.0,0.0
5.4,-0.2,0.0,-0.1
5.5,0.0,0.0,0.0
5.6,-0.1,0.0,-0.0
5.8,-0.1,0.0,-0.0
5.8,-0.1,0.0,-0.1
6.0,-0.1,0.0,-0.1
6.0,-0.1,0.0,-0.1
6.2,-0.1,0.0,-0.1
6.3,-0.1,0.0,-0.1
6.4,0.0,0.0,0.0
6.5,0.1,0.0,0.1
6.6,-0.1,0.0,-0.1
6.8,0.1,0.0,0.1
6.8,-0.1,0.0,-0.1
7.0,-0.1,0.0,-0.1
7.0,-0.1,0.0,-0.1
7.2,-0.1,0.0,-0.0
7.2,-0.0,0.0,-0.0
7.4,0.0,0.0,0.0
7.5,0.0,0.0,0.0
7.6,-0.1,0.0,-0.0
7.7,-0.0,0.0,-0.0
7.8,-0.0,0.0,-0.0
8.0,-0.0,0.0,-0.0
8.0,-0.0,0.0,-0.0
8.2,2.1,1.0,1.8
8.2,4.9,2.6,4.2
8.4,6.5,5.8,6.3
8.5,7.6,9.0,8.0
8.6,12.2,10.7,11.7
8.7,14.2,13.9,14.1
8.8,12.7,15.6,13.6
8.9,18.0,19.0,18.3
9.0,18.1,20.7,18.9
9.2,25.1,24.0,24.8
9.2,23.8,25.7,24.4
9.4,28.9,29.1,28.9
9.4,30.5,30.8,30.6
9.6,32.2,34.0,32.8
9.7,34.5,35.7,34.9
9.8,40.5,39.1,40.1
9.9,38.7,40.8,39.4
10.0,42.2,44.1,42.8
10.1,45.4,45.8,45.5
10.2,45.3,49.2,46.5
10.3,47.3,50.9,48.4
10.5,51.9,54.1,52.5
10.5,55.3,55.8,55.4
10.7,54.4,59.2,55.8
10.8,57.1,60.0,58.0
10.9,57.2,60.0,58.1
11.0,57.9,60.0,58.5
11.1,58.1,60.0,58.7
11.2,57.3,60.0,58.1
11.3,57.4,60.0,58.2
11.5,57.5,60.0,58.3
11.5,57.4,60.0,58.1
11.7,57.5,60.0,58.2
11.8,57.4,60.0,58.2
11.9,57.4,60.0,58.2
12.0,57.4,60.0,58.2
12.1,57.4,60.0,58.2
12.2,57.4,60.0,58.2
12.3,57.4,60.0,58.2
12.4,57.5,60.0,58.2
12.6,57.5,60.0,58.2
12.6,57.5,60.0,58.3
12.8,57.5,60.0,58.2
12.9,57.5,60.0,58.2
13.0,57.3,60.0,58.1
13.2,57.5,60.0,58.2
13.3,57.3,60.0,58.1
13.4,57.6,60.0,58.3
13.5,57.7,60.0,58.4
13.6,57.0,60.0,57.9
13.8,57.3,60.0,58.1
13.8,57.3,60.0,58.1
14.0,57.5,60.0,58.2
14.1,57.4,60.0,58.2
14.2,57.4,60.0,58.2
14.4,57.6,60.0,58.3
14.5,57.4,60.0,58.2
14.7,55.2,59.5,56.5
14.8,55.6,59.5,56.8
15.0,57.4,59.5,58.0
15.1,57.0,59.5,57.8
15.3,56.8,59.5,57.6
15.4,56.9,59.5,57.7
15.5,56.8,59.5,57.6
15.6,56.9,59.5,57.7
15.7,56.8,59.5,57.6
15.9,56.8,59.5,57.6
15.9,57.0,59.5,57.8
16.1,57.1,59.5,57.8
16.2,56.9,59.5,57.6
16.4,57.1,59.5,57.8
16.5,57.0,59.5,57.8
16.6,56.7,59.5,57.6
16.7,57.0,59.5,57.7
16.8,57.0,59.5,57.8
16.9,57.2,59.5,57.9
17.1,56.7,59.5,57.5
17.2,57.0,59.5,57.8
17.4,56.9,59.5,57.7
17.5,56.9,59.5,57.7
17.7,57.0,59.5,57.7
17.8,56.9,59.5,57.7
17.9,56.9,59.5,57.7
18.0,56.9,59.5,57.7
18.1,57.0,59.5,57.7
18.3,56.9,59.5,57.7
18.3,56.8,59.5,57.6
18.4,56.8,59.5,57.6
