Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.0,-0.2,0.0,-0.1
0.2,0.1,0.0,0.1
0.3,-0.1,0.0,-0.1
0.4,0.0,0.0,0.0
0.5,0.0,0.0,0.0
0.6,0.0,0.0,0.0
0.7,0.0,0.0,0.0
0.8,0.1,0.0,0.0
1.0,-0.1,0.0,-0.1
1.0,0.0,0.0,0.0
1.2,0.1,0.0,0.0
1.3,0.1,0.0,0.0
1.4,-0.1,0.0,-0.1
1.6,-0.0,0.0,-0.0
1.7,-0.2,0.0,-0.1
1.8,0.0,0.0,0.0
1.9,0.0,0.0,0.0
2.1,0.0,0.0,0.0
2.1,0.1,0.0,0.1
2.3,-0.1,0.0,-0.1
2.3,0.3,0.0,0.2
2.5,-0.0,0.0,-0.0
2.6,0.1,0.0,0.0
2.7,0.1,0.0,0.0
2.8,-0.0,0.0,0.0
2.9,-0.1,0.0,-0.0
3.0,0.0,0.0,0.0
3.2,-0.0,0.0,-0.0
3.3,-0.6,-0.1,-0.5
3.5,-5.1,-3.5,-4.6
3.5,-5.3,-5.2,-5.3
3.7,-6.8,-8.4,-7.3
3.8,-7.3,-10.2,-8.2
3.9,-9.4,-13.6,-10.7
4.0,-13.7,-15.4,-14.2
4.1,-20.0,-18.9,-19.6
4.2,-21.0,-20.6,-20.9
4.4,-17.3,-24.1,-19.3
4.4,-19.4,-25.8,-21.3
4.6,-27.2,-29.3,-27.9
4.7,-26.5,-29.9,-27.5
4.8,-26.4,-29.9,-27.4
4.9,-28.2,-29.9,-28.7
5.0,-27.8,-29.9,-28.5
5.1,-27.9,-29.9,-28.5
5.2,-27.8,-29.9,-28.4
5.3,-28.3,-29.9,-28.8
5.4,-27.8,-29.9,-28.4
5.6,-27.6,-29.9,-28.3
5.6,-27.8,-29.9,-28.5
5.8,-27.7,-29.9,-28.4
5.9,-27.6,-29.9,-28.3
6.0,-27.9,-29.9,-28.5
6.1,-27.6,-29.9,-28.3
6.2,-27.9,-29.9,-28.5
6.3,-27.9,-29.9,-28.5
6.5,-27.7,-29.9,-28.4
6.6,-27.9,-29.9,-28.5
6.8,-27.8,-29.9,-28.4
6.8,-27.9,-29.9,-28.5
7.0,-27.7,-29.9,-28.4
7.1,-27.9,-29.9,-28.6
7.2,-27.7,-29.9,-28.4
7.4,-27.8,-29.9,-28.5
7.5,-27.6,-29.9,-28.3
7.6,-27.9,-29.9,-28.5
7.7,-27.9,-29.9,-28.5
7.8,-27.8,-29.9,-28.4
