Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.1,-0.2,-0.1,-0.2
0.2,-0.1,-0.1,-0.1
0.4,-0.5,-0.1,-0.4
0.4,-0.2,-0.1,-0.2
0.6,-0.2,-0.1,-0.2
0.7,-0.1,-0.1,-0.1
0.8,-0.1,-0.1,-0.1
0.9,0.0,-0.1,-0.0
1.0,0.1,-0.1,0.1
1.1,-0.2,-0.1,-0.1
1.2,-0.1,-0.1,-0.1
1.3,-0.3,-0.1,-0.2
1.5,-0.3,-0.1,-0.2
1.6,-0.3,-0.1,-0.2
1.7,-0.1,-0.1,-0.1
1.8,0.0,-0.1,0.0
2.0,-0.2,-0.1,-0.2
2.1,-0.1,-0.1,-0.1
2.2,-0.3,-0.1,-0.2
2.3,-0.2,-0.1,-0.2
2.5,-0.1,-0.1,-0.1
2.5,-0.1,-0.1,-0.1
2.7,-0.1,-0.1,-0.1
2.8,-0.1,-0.1,-0.1
2.9,-0.2,-0.1,-0.1
3.0,-0.1,-0.1,-0.1
3.1,-0.2,-0.1,-0.1
3.2,-0.3,-0.1,-0.2
3.3,-0.1,-0.1,-0.1
3.4,0.0,-0.1,-0.0
3.5,-0.2,-0.1,-0.2
3.7,0.1,-0.1,0.0
3.7,-0.2,-0.1,-0.2
3.9,-0.0,-0.1,-0.0
4.0,-0.1,-0.1,-0.1
4.1,-0.2,-0.1,-0.2
4.2,-0.0,-0.1,-0.1
4.3,-0.2,-0.1,-0.2
4.4,-0.1,-0.1,-0.1
4.5,-0.2,-0.1,-0.2
4.6,-0.1,-0.1,-0.1
4.7,-0.2,-0.1,-0.2
4.9,-0.1,-0.1,-0.1
4.9,-0.3,-0.1,-0.2
5.1,-0.1,-0.1,-0.1
5.2,0.0,-0.1,-0.0
5.3,-0.1,-0.1,-0.1
5.4,-0.1,-0.1,-0.1
5.5,-0.3,-0.1,-0.2
5.6,-0.4,-0.1,-0.3
5.8,-0.2,-0.1,-0.1
5.9,-0.2,-0.1,-0.1
6.1,-0.2,-0.1,-0.2
6.1,-0.0,-0.1,-0.0
6.3,-0.1,-0.1,-0.1
6.4,-0.2,-0.1,-0.1
6.5,0.0,-0.1,-0.0
6.6,0.4,-0.1,0.3
6.7,-0.3,-0.1,-0.2
9.0,-0.2,0.0,-0.1
9.1,-0.0,0.0,-0.0
9.2,-0.0,0.0,-0.0
9.3,-0.2,0.0,-0.1
9.4,-0.1,0.0,-0.1
9.5,0.1,0.0,0.1
9.6,0.0,0.0,0.0
9.8,-0.1,0.0,-0.1
9.9,-0.1,0.0,-0.1
10.0,-0.1,0.0,-0.0
10.1,-0.1,0.0,-0.0
10.2,0.0,0.0,0.0
10.3,0.0,0.0,0.0
10.4,-0.1,0.0,-0.0
10.5,-0.0,0.0,-0.0
10.6,-0.1,0.0,-0.1
10.7,-0.1,0.0,-0.1
10.8,0.1,0.0,0.1
11.0,-0.1,0.0,-0.1
11.1,-0.0,0.0,-0.0
11.2,0.0,0.0,0.0
11.3,-0.0,0.0,-0.0
11.4,-0.1,0.0,-0.1
11.5,0.0,0.0,0.0
11.7,0.0,0.0,0.0
11.7,-0.1,0.0,-0.0
11.9,0.0,0.0,0.0
11.9,-0.0,0.0,-0.0
12.1,0.0,0.0,0.0
12.1,-0.0,0.0,0.0
12.3,0.1,0.0,0.1
12.4,0.0,0.0,0.0
12.5,0.1,0.0,0.1
12.6,-0.2,0.0,-0.2
12.7,0.0,0.0,0.0
12.8,0.0,0.0,0.0
12.9,0.0,0.0,0.0
13.1,-0.1,0.0,-0.1
13.1,0.0,0.0,0.0
13.3,-0.1,0.0,-0.1
13.4,-0.8,0.3,-0.5
13.5,-2.1,2.0,-0.8
13.6,4.8,5.2,4.9
13.7,10.4,6.8,9.3
13.8,10.7,10.1,10.5
13.9,12.2,11.8,12.1
14.0,13.1,15.1,13.7
14.1,14.3,16.8,15.0
14.3,17.6,20.1,18.4
14.3,23.3,21.8,22.8
14.5,26.8,25.1,26.3
14.6,25.0,26.8,25.5
14.7,31.4,30.2,31.0
14.8,31.4,31.9,31.5
14.9,32.8,35.1,33.5
15.1,36.7,38.5,37.2
15.1,38.9,40.2,39.3
15.3,38.4,43.6,40.0
15.3,43.9,45.3,44.3
15.5,50.6,48.6,50.0
15.6,46.0,50.3,47.3
15.7,44.7,53.6,47.3
15.8,50.7,55.3,52.0
15.9,56.2,58.6,56.9
16.0,61.5,60.4,61.1
16.1,62.1,63.7,62.6
16.2,60.7,65.4,62.1
16.4,63.2,68.7,64.9
16.4,63.2,70.4,65.4
16.6,73.7,73.7,73.7
16.6,58.7,75.0,63.6
16.8,70.2,75.0,71.6
16.9,70.9,75.0,72.1
17.0,69.8,75.0,71.4
17.1,70.2,75.0,71.6
17.2,70.0,75.0,71.5
17.3,70.1,75.0,71.5
17.4,70.1,75.0,71.6
17.6,70.2,75.0,71.6
17.7,70.1,75.0,71.5
17.9,70.2,75.0,71.6
18.0,70.1,75.0,71.5
18.2,70.2,75.0,71.6
18.3,70.2,75.0,71.6
18.4,70.2,75.0,71.6
18.5,70.2,75.0,71.6
18.7,70.0,75.0,71.5
18.7,70.3,75.0,71.7
18.9,70.0,75.0,71.5
19.0,70.2,75.0,71.6
19.2,70.1,75.0,71.5
19.3,70.1,75.0,71.6
19.4,70.0,75.0,71.5
19.6,70.0,75.0,71.5
19.7,70.0,75.0,71.5
19.9,70.2,75.0,71.7
19.9,70.2,75.0,71.7
20.1,70.1,75.0,71.5
20.2,70.1,75.0,71.6
20.3,70.2,75.0,71.6
20.4,70.2,75.0,71.6
