Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
1.3,0.4,0.0,0.1
1.4,0.3,0.0,0.1
1.5,0.3,0.0,0.1
1.6,0.2,0.0,0.0
1.7,0.2,0.0,0.0
1.9,0.2,0.0,0.1
2.0,0.2,0.0,0.0
2.2,0.2,0.0,0.1
2.3,0.2,0.0,0.1
2.4,0.2,0.0,0.1
2.5,0.3,0.0,0.1
2.6,0.2,0.0,0.0
2.7,0.2,0.0,0.1
2.9,0.2,0.0,0.1
3.0,0.2,0.0,0.1
3.2,0.2,0.0,0.1
3.3,0.2,0.0,0.1
3.3,0.2,0.0,0.0
3.5,0.1,0.0,0.0
3.6,0.1,0.0,0.0
3.7,0.1,0.0,0.0
3.8,0.2,0.0,0.0
3.9,0.2,0.0,0.1
4.1,0.2,0.0,0.1
4.2,0.2,0.0,0.1
4.4,0.2,0.0,0.1
4.6,0.2,0.0,0.0
4.7,0.2,0.0,0.1
4.9,0.2,0.0,0.1
5.1,0.3,0.0,0.1
5.2,0.3,0.0,0.1
5.4,0.2,0.0,0.0
5.5,0.2,0.0,0.1
5.7,0.3,0.0,0.1
5.8,0.3,0.0,0.1
5.9,0.3,0.0,0.1
6.0,0.2,0.0,0.1
6.1,0.3,0.0,0.1
6.2,0.3,0.0,0.1
6.4,0.1,0.0,0.0
6.4,0.1,0.0,0.0
6.6,0.2,0.0,0.1
6.8,0.3,0.0,0.1
6.9,0.3,0.0,0.1
7.1,0.3,0.0,0.1
7.3,0.2,0.0,0.0
7.4,0.2,0.0,0.1
7.6,0.2,0.0,0.1
7.7,0.3,0.0,0.1
7.9,0.3,0.0,0.1
8.1,0.2,0.0,0.1
8.2,0.2,0.0,0.1
8.4,0.2,0.0,0.1
8.6,0.3,0.0,0.1
8.7,0.3,0.0,0.1
8.9,0.2,0.0,0.1
9.0,0.2,0.0,0.1
9.2,0.2,0.0,0.1
9.3,0.2,0.0,0.1
9.4,0.2,0.0,0.1
9.5,-0.8,-2.8,-2.3
9.7,-1.3,-6.7,-5.3
9.9,-3.5,-10.7,-8.9
10.1,-2.4,-14.7,-11.6
10.1,-5.7,-16.7,-14.0
10.3,-7.2,-21.2,-17.7
10.6,-12.2,-25.9,-22.4
10.8,-19.2,-29.9,-27.3
11.0,-23.3,-29.9,-28.3
11.2,-26.5,-29.9,-29.1
11.4,-29.0,-29.9,-29.7
11.6,-30.9,-29.9,-30.2
11.7,-31.5,-29.9,-30.3
11.8,-32.0,-29.9,-30.5
11.9,-32.5,-29.9,-30.6
12.0,-32.7,-29.9,-30.6
12.1,-33.0,-29.9,-30.7
12.2,-33.2,-29.9,-30.8
12.4,-33.3,-29.9,-30.8
12.6,-33.1,-29.9,-30.7
12.9,-32.9,-29.9,-30.7
13.1,-32.6,-29.9,-30.6
13.3,-32.2,-29.9,-30.5
13.4,-32.0,-29.9,-30.5
13.5,-31.8,-29.9,-30.4
13.6,-31.5,-29.9,-30.3
13.7,-31.2,-29.9,-30.2
13.8,-30.9,-29.9,-30.2
13.9,-30.7,-29.9,-30.1
14.1,-30.2,-29.9,-30.0
14.3,-29.9,-29.9,-29.9
14.5,-29.5,-29.9,-29.8
14.7,-29.3,-29.9,-29.8
14.9,-29.0,-29.9,-29.7
15.1,-28.8,-29.9,-29.7
15.4,-28.5,-29.9,-29.6
15.6,-28.4,-29.9,-29.6
15.7,-28.4,-29.9,-29.6
15.8,-28.3,-29.9,-29.5
15.9,-28.2,-29.9,-29.5
16.0,-28.2,-29.9,-29.5
16.1,-28.2,-29.9,-29.5
16.2,-28.3,-29.9,-29.5
16.3,-28.9,-30.6,-30.2
16.5,-29.1,-30.6,-30.2
16.7,-29.2,-30.6,-30.3
16.9,-29.1,-30.6,-30.2
17.1,-29.1,-30.6,-30.2
17.4,-29.3,-30.6,-30.3
17.7,-29.2,-30.6,-30.3
17.9,-29.1,-30.6,-30.2
18.1,-29.0,-30.6,-30.2
18.2,-29.0,-30.6,-30.2
18.4,-29.0,-30.6,-30.2
18.5,-29.0,-30.6,-30.2
18.6,-29.0,-30.6,-30.2
18.7,-29.0,-30.6,-30.2
18.8,-28.9,-30.6,-30.2
19.0,-28.9,-30.6,-30.2
19.2,-28.8,-30.6,-30.2
19.4,-28.8,-30.6,-30.2
19.6,-28.8,-30.6,-30.2
19.8,-28.8,-30.6,-30.1
20.1,-28.8,-30.6,-30.2
20.3,-28.9,-30.6,-30.2
20.5,-28.9,-30.6,-30.2
20.6,-28.9,-30.6,-30.2
20.7,-28.8,-30.6,-30.2
20.8,-28.8,-30.6,-30.2
20.9,-28.8,-30.6,-30.2
21.0,-28.8,-30.6,-30.1
21.2,-28.7,-30.6,-30.1
21.4,-28.8,-30.6,-30.2
21.6,-28.8,-30.6,-30.2
21.8,-28.8,-30.6,-30.2
22.0,-28.9,-30.6,-30.2
22.2,-28.9,-30.6,-30.2
22.5,-28.9,-30.6,-30.2
22.7,-28.9,-30.6,-30.2
22.8,-28.9,-30.6,-30.2
22.9,-28.9,-30.6,-30.2
23.0,-28.9,-30.6,-30.2
23.1,-28.9,-30.6,-30.2
23.2,-28.9,-30.6,-30.2
23.4,-28.8,-30.6,-30.2
23.5,-28.9,-30.6,-30.2
23.7,-28.8,-30.6,-30.2
23.9,-28.8,-30.6,-30.2
24.1,-28.8,-30.6,-30.2
24.3,-28.8,-30.6,-30.2
24.5,-28.8,-30.6,-30.2
24.8,-28.9,-30.6,-30.2
24.9,-28.9,-30.6,-30.2
25.0,-28.9,-30.6,-30.2
25.1,-28.9,-30.6,-30.2
25.2,-28.9,-30.6,-30.2
25.3,-28.9,-30.6,-30.2
25.4,-29.0,-30.6,-30.2
25.5,-29.0,-30.6,-30.2
25.6,-29.0,-30.6,-30.2
25.8,-29.0,-30.6,-30.2
26.0,-28.9,-30.6,-30.2
26.2,-28.9,-30.6,-30.2
26.4,-28.9,-30.6,-30.2
26.6,-29.0,-30.6,-30.2
26.8,-29.0,-30.6,-30.2
27.0,-29.0,-30.6,-30.2
27.3,-29.1,-30.6,-30.2
27.4,-29.0,-30.6,-30.2
27.5,-29.0,-30.6,-30.2
27.6,-29.0,-30.6,-30.2
27.7,-29.0,-30.6,-30.2
27.8,-29.0,-30.6,-30.2
27.9,-29.0,-30.6,-30.2
28.1,-29.0,-30.6,-30.2
28.3,-29.0,-30.6,-30.2
28.5,-28.9,-30.6,-30.2
28.7,-28.8,-30.6,-30.2
28.9,-28.9,-30.6,-30.2
29.1,-28.8,-30.6,-30.2
29.3,-28.8,-30.6,-30.2
29.6,-28.8,-30.6,-30.2
29.7,-28.9,-30.6,-30.2
29.8,-28.9,-30.6,-30.2
29.9,-28.9,-30.6,-30.2
30.1,-28.9,-30.6,-30.2
30.2,-29.0,-30.6,-30.2
30.4,-29.0,-30.6,-30.2
30.6,-28.9,-30.6,-30.2
30.8,-28.8,-30.6,-30.2
31.0,-28.9,-30.6,-30.2
31.2,-28.8,-30.6,-30.2
31.4,-28.9,-30.6,-30.2
31.6,-28.9,-30.6,-30.2
31.9,-28.9,-30.6,-30.2
32.0,-28.9,-30.6,-30.2
32.1,-28.9,-30.6,-30.2
32.2,-28.9,-30.6,-30.2
32.3,-28.9,-30.6,-30.2
32.4,-28.9,-30.6,-30.2
32.5,-28.9,-30.6,-30.2
32.7,-28.8,-30.6,-30.2
32.8,-28.9,-30.6,-30.2
33.0,-28.9,-30.6,-30.2
33.2,-28.9,-30.6,-30.2
33.4,-28.9,-30.6,-30.2
33.6,-28.9,-30.6,-30.2
33.8,-28.9,-30.6,-30.2
34.0,-28.9,-30.6,-30.2
34.1,-28.9,-30.6,-30.2
