Time_sec;MPU_Fusion_deg;Shaft_Angle_deg;Final_Fusion_deg
0.2;0.1;0.0;0.1
0.4;0.2;0.0;0.1
0.6;0.2;0.0;0.1
0.7;0.2;0.0;0.1
0.8;0.2;0.0;0.1
1.0;0.2;0.0;0.1
1.2;0.3;0.0;0.1
1.4;0.1;0.0;0.1
1.5;0.3;0.0;0.1
1.6;0.3;0.0;0.1
1.7;0.3;0.0;0.1
1.9;0.2;0.0;0.1
2.1;0.2;0.0;0.1
2.2;0.1;0.0;0.1
2.4;0.1;0.0;0.1
2.5;0.1;0.0;0.1
2.6;0.1;0.0;0.1
2.8;-2.5;2.9;1.6
3.0;3.5;7.5;6.5
3.2;7.8;12.1;11.0
3.4;10.1;16.7;15.0
3.5;13.7;19.1;17.7
3.6;14.7;21.5;19.8
3.8;17.6;26.2;24.0
4.0;23.1;30.9;29.0
4.2;28.7;35.5;33.8
4.3;30.4;37.9;36.0
4.4;33.5;40.3;38.6
4.5;34.0;42.7;40.5
4.6;37.9;45.0;43.2
4.9;42.5;45.1;44.4
5.1;45.5;45.1;45.2
5.3;47.9;45.1;45.8
5.5;49.5;45.1;46.2
5.7;50.6;45.1;46.5
5.9;50.9;45.1;46.5
6.0;51.0;45.1;46.6
6.1;51.0;45.1;46.6
6.3;50.8;45.1;46.5
6.5;50.5;45.1;46.4
6.7;50.0;45.1;46.3
6.9;49.5;45.1;46.2
7.1;48.9;45.1;46.0
7.2;48.5;45.1;45.9
7.3;48.2;45.1;45.9
7.4;47.9;45.1;45.8
7.6;47.1;45.1;45.6
7.8;46.6;45.1;45.5
8.0;46.2;45.1;45.4
8.2;45.8;45.1;45.2
8.4;45.3;45.1;45.1
8.5;45.1;45.1;45.1
8.6;45.0;45.1;45.1
8.7;44.9;45.1;45.0
8.8;44.8;45.1;45.0
8.9;44.7;45.1;45.0
9.1;44.4;45.1;44.9
9.3;44.4;45.1;44.9
9.5;44.2;45.1;44.9
9.7;44.2;45.1;44.9
9.8;44.2;45.1;44.9
9.9;44.2;45.1;44.9
10.0;44.1;45.1;44.8
10.2;44.1;45.1;44.8
10.4;44.1;45.1;44.8
10.6;43.2;44.8;44.4
10.8;43.7;44.1;44.0
11.0;43.1;44.1;43.8
11.1;43.0;44.1;43.8
11.2;43.0;44.1;43.8
11.3;42.9;44.1;43.8
11.5;42.7;44.1;43.7
11.7;42.6;44.1;43.7
11.9;42.5;44.1;43.7
12.1;42.5;44.1;43.7
12.2;42.4;44.1;43.7
12.3;42.4;44.1;43.7
12.4;42.4;44.1;43.7
12.6;42.4;44.1;43.7
12.9;42.5;44.1;43.7
13.1;42.6;44.1;43.7
13.3;42.5;44.1;43.7
13.5;42.5;44.1;43.7
13.6;42.5;44.1;43.7
13.7;42.5;44.1;43.7
13.8;42.6;44.1;43.7
13.9;42.6;44.1;43.7
14.1;42.7;44.1;43.7
14.3;43.0;44.1;43.8
14.5;43.0;44.1;43.8
14.7;43.0;44.1;43.8
14.9;43.0;44.1;43.8
15.0;43.0;44.1;43.8
15.1;43.0;44.1;43.8
15.2;43.0;44.1;43.8
15.3;42.9;44.1;43.8
15.5;43.0;44.1;43.8
15.7;42.8;44.1;43.8
15.9;42.8;44.1;43.8
16.1;42.8;44.1;43.8
16.3;42.8;44.1;43.8
16.4;42.7;44.1;43.7
16.5;42.7;44.1;43.8
16.6;42.7;44.1;43.7
16.7;42.8;44.2;43.9
16.9;42.9;44.2;43.9
17.1;43.0;44.2;43.9
17.3;43.1;44.2;43.9
17.5;43.1;44.2;44.0
17.7;43.1;44.2;44.0
17.8;43.2;44.2;44.0
17.9;43.2;44.2;44.0
18.0;43.2;44.2;44.0
18.2;43.2;44.2;44.0
18.4;43.2;44.2;44.0
18.6;43.2;44.2;44.0
18.8;43.3;44.2;44.0
18.9;43.3;44.2;44.0
19.0;43.2;44.2;44.0
19.2;43.2;44.2;44.0
19.4;43.2;44.2;44.0
19.6;43.2;44.2;44.0
19.8;43.1;44.2;44.0
20.0;43.2;44.2;44.0
20.1;43.2;44.2;44.0
20.2;43.1;44.2;44.0
20.3;43.1;44.2;44.0
20.5;43.1;44.2;44.0
20.8;43.0;44.2;43.9
21.0;43.1;44.2;43.9
21.2;43.1;44.2;44.0
21.4;43.1;44.2;44.0
21.5;43.1;44.2;44.0
21.6;43.1;44.2;44.0
21.7;43.1;44.2;44.0
21.9;43.1;44.2;44.0
22.1;43.2;44.2;44.0
22.3;43.2;44.2;44.0
22.5;43.1;44.2;43.9
22.7;43.1;44.2;43.9
22.9;43.0;44.2;43.9
23.0;43.0;44.2;43.9
23.1;43.0;44.2;43.9
23.2;43.0;44.2;43.9
23.4;42.9;44.2;43.9
23.6;42.9;44.2;43.9
23.8;42.9;44.2;43.9
24.0;42.9;44.2;43.9
24.1;42.9;44.2;43.9
24.2;42.9;44.2;43.9
24.3;42.8;44.2;43.9
24.4;42.9;44.2;43.9
24.6;42.8;44.2;43.9
24.8;42.9;44.2;43.9
25.0;43.0;44.2;43.9
25.2;43.0;44.2;43.9
25.4;43.1;44.2;43.9
25.6;43.1;44.2;43.9
25.7;43.1;44.2;43.9
25.8;43.3;44.2;44.0
26.0;43.2;44.2;44.0
26.2;43.3;44.2;44.0
26.4;43.2;44.2;44.0
26.6;43.2;44.2;44.0
26.8;43.1;44.2;44.0
26.9;43.1;44.2;44.0
27.0;43.1;44.2;43.9
27.1;43.1;44.2;43.9
27.2;43.1;44.2;43.9
27.4;43.0;44.2;43.9
27.6;43.0;44.2;43.9
27.8;43.0;44.2;43.9
28.0;42.9;44.2;43.9
28.2;42.9;44.2;43.9
28.3;42.9;44.2;43.9
28.4;43.0;44.2;43.9
28.5;43.0;44.2;43.9
28.7;43.1;44.2;43.9
29.0;43.0;44.2;43.9
29.2;43.0;44.2;43.9
29.4;43.1;44.2;43.9
29.6;43.0;44.2;43.9
29.7;43.0;44.2;43.9
29.8;43.1;44.2;43.9
29.9;43.1;44.2;43.9
30.0;43.1;44.2;44.0
30.2;43.2;44.2;44.0
30.4;43.2;44.2;44.0
30.6;43.2;44.2;44.0
30.8;43.1;44.2;44.0
31.0;43.2;44.2;44.0
31.1;43.1;44.2;44.0
31.2;43.1;44.2;44.0
31.4;43.1;44.2;44.0
31.6;43.1;44.2;44.0
31.8;43.1;44.2;44.0
32.0;43.1;44.2;44.0
32.2;43.0;44.2;43.9
32.3;43.1;44.2;43.9
32.4;43.1;44.2;43.9
32.5;43.1;44.2;44.0
32.6;43.1;44.2;44.0
32.7;43.1;44.2;44.0
32.9;43.1;44.2;43.9
33.1;43.1;44.2;43.9
33.3;43.0;44.2;43.9
33.5;43.0;44.2;43.9
33.7;43.0;44.2;43.9
33.8;43.0;44.2;43.9
33.9;43.0;44.2;43.9
