Time_sec;MPU_Fusion_deg;Shaft_Angle_deg;Final_Fusion_deg
0.0;-0.9;0.0;-0.2
0.1;-0.9;0.0;-0.3
0.2;-0.9;0.0;-0.3
0.3;-0.9;0.0;-0.3
0.4;-1.0;0.0;-0.3
0.6;-1.0;0.0;-0.3
0.7;-1.0;0.0;-0.3
0.8;-1.1;0.0;-0.3
0.9;-1.1;0.0;-0.3
1.0;-1.1;0.0;-0.3
1.1;-1.1;0.0;-0.3
1.3;-1.2;0.0;-0.4
1.4;-1.2;0.0;-0.4
1.5;-1.3;0.0;-0.4
1.6;-1.3;0.0;-0.4
1.7;-1.3;0.0;-0.4
1.8;-1.4;0.0;-0.4
1.9;-1.4;0.0;-0.4
2.0;-1.4;0.0;-0.4
2.1;-1.4;0.0;-0.4
2.2;-1.5;0.0;-0.4
2.3;-1.5;0.0;-0.5
2.4;-1.5;0.0;-0.5
2.5;-1.6;0.0;-0.5
2.7;-1.6;0.0;-0.5
2.7;-1.6;0.0;-0.5
2.8;-1.6;0.0;-0.5
3.0;-1.7;0.0;-0.5
3.1;-1.7;0.0;-0.5
3.2;-1.7;0.0;-0.5
3.3;-1.8;0.0;-0.5
3.4;-1.8;0.0;-0.5
3.6;-1.9;0.0;-0.6
3.7;-1.9;0.0;-0.6
3.8;-1.9;0.0;-0.6
3.9;-2.0;0.0;-0.6
4.0;-2.0;0.0;-0.6
4.1;-2.0;0.0;-0.6
4.2;-2.0;0.0;-0.6
4.3;-2.1;0.0;-0.6
4.4;-2.1;0.0;-0.6
4.5;-2.1;0.0;-0.6
4.6;-2.2;0.0;-0.7
4.7;-2.2;0.0;-0.7
4.8;-2.2;0.0;-0.7
4.9;-2.3;0.0;-0.7
5.0;-2.3;0.0;-0.7
5.1;-2.3;0.0;-0.7
5.3;-2.4;0.0;-0.7
5.4;-2.4;0.0;-0.7
5.5;-2.4;0.0;-0.7
5.6;-2.5;0.0;-0.7
5.7;-2.5;0.0;-0.8
5.9;-2.6;0.0;-0.8
6.0;-2.6;0.0;-0.8
6.1;-2.6;0.0;-0.8
6.2;-2.7;0.0;-0.8
6.3;-2.7;0.0;-0.8
6.4;-2.7;0.0;-0.8
6.5;-2.8;0.0;-0.8
6.6;-2.8;0.0;-0.8
6.7;-2.8;0.0;-0.8
6.8;-2.9;0.0;-0.8
6.9;-2.9;0.0;-0.9
7.0;-2.8;1.2;-0.0
7.1;-2.8;3.6;1.7
7.2;-2.6;6.1;3.5
7.4;-2.5;8.5;5.2
7.5;-2.4;11.0;7.0
7.6;-2.3;13.5;8.7
7.7;-2.2;15.9;10.4
7.9;-2.0;20.9;14.0
8.0;-1.8;23.5;15.9
8.1;-1.8;26.0;17.6
8.2;-1.6;28.5;19.5
8.3;-1.5;31.1;21.3
8.4;-1.4;33.6;23.1
8.5;-1.2;36.0;24.9
8.6;-1.1;38.6;26.7
8.7;-0.8;41.2;28.6
8.8;-0.6;43.7;30.4
8.9;-0.5;45.0;31.4
9.1;-0.5;45.0;31.4
9.2;-0.4;45.0;31.4
9.3;-0.3;45.0;31.4
9.4;-0.3;45.0;31.4
9.5;-0.2;45.0;31.4
9.6;-0.2;45.0;31.5
9.7;-0.1;45.0;31.5
9.8;-0.1;45.0;31.5
9.9;-0.0;45.0;31.5
10.0;0.0;45.0;31.5
10.1;0.1;45.0;31.6
10.3;0.1;45.0;31.6
10.4;0.2;45.0;31.6
10.5;0.2;45.0;31.6
10.6;0.3;45.0;31.6
10.7;0.4;45.0;31.6
10.8;0.4;45.0;31.6
10.9;0.5;45.0;31.7
11.0;0.5;45.0;31.7
11.1;0.6;45.0;31.7
11.2;0.7;45.0;31.7
11.3;0.7;45.0;31.7
11.4;0.8;45.0;31.8
11.6;0.8;45.0;31.8
11.7;0.9;45.0;31.8
11.8;0.9;45.0;31.8
11.9;1.0;45.0;31.8
12.0;1.1;45.0;31.8
12.1;1.1;45.0;31.9
12.2;1.2;45.0;31.9
12.3;1.2;45.0;31.9
12.4;1.3;45.0;31.9
12.5;1.3;45.0;31.9
12.6;1.4;45.0;31.9
12.7;1.4;45.0;31.9
12.9;1.5;45.0;32.0
13.0;1.6;45.0;32.0
13.1;1.6;45.0;32.0
13.2;1.7;45.0;32.0
13.3;1.7;45.0;32.0
13.4;1.8;45.0;32.1
13.5;1.8;45.0;32.1
13.6;1.9;45.0;32.1
13.7;1.9;45.0;32.1
13.8;2.0;44.5;31.7
13.9;2.1;44.5;31.7
14.1;2.1;44.5;31.8
14.2;2.2;44.5;31.8
14.3;2.2;44.4;31.8
14.4;2.3;44.5;31.8
14.5;2.3;44.4;31.8
14.6;2.4;44.5;31.8
14.7;2.5;44.4;31.9
14.8;2.5;44.4;31.9
14.9;2.6;44.5;31.9
15.0;2.6;44.5;31.9
15.1;2.7;44.4;31.9
15.2;2.8;44.5;31.9
15.4;2.8;44.4;31.9
15.5;2.9;44.5;32.0
15.6;2.9;44.5;32.0
15.7;3.0;44.5;32.0
15.8;3.0;44.4;32.0
15.9;3.1;44.5;32.0
16.0;3.1;44.5;32.1
16.1;3.2;44.5;32.1
16.2;3.3;44.5;32.1
16.3;3.3;44.5;32.1
16.4;3.4;44.4;32.1
16.5;3.4;44.5;32.1
16.7;3.5;44.5;32.2
16.8;3.6;44.5;32.2
16.9;3.6;44.4;32.2
17.0;3.7;44.5;32.2
17.1;3.7;44.5;32.2
17.2;3.8;44.4;32.2
17.3;3.9;44.5;32.3
17.4;3.9;44.4;32.3
17.5;4.0;44.5;32.3
17.6;4.0;44.5;32.3
17.7;4.1;44.4;32.3
17.9;4.2;44.5;32.4
18.0;4.2;44.5;32.4
18.1;4.3;44.5;32.4
18.2;4.3;44.5;32.4
18.3;4.4;44.5;32.4
18.4;4.5;44.4;32.5
18.5;4.5;44.5;32.5
18.6;4.6;44.5;32.5
18.7;4.6;44.4;32.5
18.9;4.7;44.5;32.5
19.0;4.8;44.5;32.6
19.1;4.8;44.5;32.6
19.2;4.9;44.5;32.6
19.3;5.0;44.5;32.7
19.4;5.0;44.5;32.7
19.5;5.1;44.5;32.7
19.6;5.2;44.5;32.7
19.7;5.2;44.5;32.8
19.8;5.3;44.5;32.8
19.9;5.3;44.5;32.8
20.0;5.4;44.5;32.8
20.2;5.5;44.5;32.8
20.3;5.5;44.5;32.8
20.4;5.6;44.5;32.9
20.5;5.7;44.5;32.9
20.6;5.7;44.5;32.9
20.7;5.8;44.5;32.9
20.8;5.9;44.5;32.9
20.9;5.9;44.5;33.0
21.0;6.0;44.5;33.0
21.1;6.0;44.5;33.0
21.3;6.1;44.5;33.0
21.4;6.2;44.5;33.0
21.5;6.2;44.5;33.0
21.7;6.4;44.5;33.1
21.8;6.4;44.5;33.1
21.9;6.5;44.5;33.1
22.0;6.6;44.5;33.1
22.1;6.6;44.5;33.2
22.2;6.7;44.5;33.2
22.3;6.8;44.5;33.2
22.4;6.8;44.5;33.2
22.5;6.9;44.5;33.2
22.6;7.0;44.5;33.3
22.7;7.0;44.5;33.3
22.8;7.1;44.5;33.3
23.0;7.2;44.5;33.3
23.1;7.2;44.5;33.4
23.2;7.3;44.5;33.4
23.3;7.4;44.5;33.4
23.4;7.4;44.5;33.4
23.5;7.5;44.5;33.4
23.6;7.6;44.5;33.5
23.7;7.6;44.5;33.5
23.8;7.7;44.5;33.5
23.9;7.8;44.5;33.5
24.0;7.8;44.5;33.5
24.1;7.9;44.5;33.5
24.3;8.0;44.5;33.6
24.4;8.0;44.5;33.6
24.5;8.1;44.5;33.6
24.6;8.2;44.5;33.6
24.7;8.2;44.5;33.6
24.8;8.3;44.5;33.7
24.9;8.4;44.5;33.7
25.0;8.4;44.5;33.7
25.1;8.5;44.5;33.7
25.2;8.6;44.5;33.8
25.3;8.7;44.5;33.8
25.5;8.7;44.5;33.8
25.6;8.8;44.5;33.8
25.7;8.9;44.5;33.8
25.8;8.9;44.5;33.9
25.9;8.9;44.0;33.5
26.0;9.0;44.0;33.5
26.1;9.1;44.0;33.6
26.2;9.2;44.0;33.6
26.3;9.2;44.0;33.6
26.4;9.3;44.0;33.6
26.5;9.4;44.0;33.6
26.6;9.4;44.0;33.7
26.8;9.5;44.0;33.7
26.9;9.6;44.0;33.7
27.0;9.7;44.0;33.7
27.1;9.7;44.0;33.8
27.2;9.8;44.0;33.8
27.3;9.9;44.0;33.8
27.4;10.0;44.0;33.8
27.5;10.0;44.0;33.8
27.6;10.1;44.0;33.9
27.7;10.2;44.0;33.9
27.8;10.2;44.0;33.9
28.0;10.3;44.0;33.9
28.1;10.4;44.0;34.0
28.2;10.5;44.0;34.0
28.3;10.5;44.0;34.0
28.4;10.6;44.0;34.0
28.5;10.7;44.0;34.0
28.6;10.8;44.0;34.1
28.7;10.8;44.0;34.1
28.8;10.9;44.0;34.1
28.9;11.0;44.0;34.1
29.0;11.1;44.0;34.1
29.2;11.1;44.0;34.2
29.3;11.2;44.0;34.2
29.4;11.3;44.0;34.2
29.5;11.4;44.0;34.2
29.6;11.4;44.0;34.3
29.7;11.5;44.0;34.3
29.8;11.6;44.0;34.3
29.9;11.7;44.0;34.3
30.0;11.7;44.0;34.4
30.1;11.8;44.0;34.4
30.3;11.9;44.0;34.4
30.4;12.0;44.0;34.4
30.5;12.1;44.0;34.4
30.6;12.1;44.0;34.5
30.7;12.2;44.0;34.5
30.8;12.3;44.0;34.5
30.9;12.4;44.0;34.5
31.0;12.4;44.0;34.6
31.1;12.5;44.0;34.6
31.2;12.6;44.0;34.6
31.4;12.7;44.0;34.6
31.5;12.8;44.0;34.7
31.6;12.8;44.0;34.7
31.7;12.9;44.0;34.7
31.8;13.1;44.5;35.1
31.9;13.1;44.5;35.1
32.0;13.2;44.5;35.1
32.1;13.3;44.5;35.2
32.2;13.4;44.5;35.2
32.3;13.5;44.5;35.2
32.4;13.6;44.5;35.2
32.6;13.7;44.5;35.3
32.7;13.7;44.5;35.3
32.8;13.8;44.5;35.3
32.9;13.9;44.5;35.4
33.0;14.0;44.5;35.4
33.1;14.1;44.5;35.4
33.2;14.2;44.5;35.4
33.3;14.2;44.5;35.5
33.4;14.3;44.5;35.5
33.5;14.4;44.5;35.5
33.7;14.5;44.5;35.5
33.8;14.6;44.5;35.5
33.9;14.7;44.5;35.6
34.0;14.8;44.5;35.6
34.1;14.8;44.5;35.6
34.2;14.9;44.5;35.7
34.3;15.0;44.5;35.7
34.4;15.1;44.5;35.7
34.5;15.2;44.5;35.7
34.6;15.3;44.5;35.8
34.7;15.4;44.5;35.8
34.9;15.4;44.5;35.8
35.0;15.5;44.5;35.8
35.1;15.6;44.5;35.9
35.2;15.7;44.5;35.9
35.3;15.8;44.5;35.9
35.4;15.9;44.5;36.0
35.5;16.0;44.5;36.0
35.6;16.1;44.5;36.0
35.7;16.2;44.5;36.0
35.8;16.3;44.5;36.1
36.0;16.4;44.5;36.1
36.1;16.4;44.5;36.1
36.2;16.5;44.5;36.1
36.3;16.6;44.5;36.2
36.4;16.7;44.5;36.2
36.5;16.8;44.5;36.2
36.6;16.9;44.5;36.2
36.7;17.0;44.5;36.3
36.8;17.1;44.5;36.3
36.9;17.2;44.5;36.3
37.1;17.3;44.5;36.4
37.2;17.4;44.5;36.4
37.3;17.5;44.5;36.4
37.4;17.6;44.5;36.5
37.5;17.7;44.5;36.5
37.6;17.8;44.5;36.5
37.7;17.9;44.5;36.5
37.8;18.0;44.5;36.6
37.9;18.1;44.5;36.6
38.0;18.1;44.5;36.6
38.1;18.2;44.5;36.6
38.3;18.3;44.5;36.7
38.4;18.4;44.5;36.7
38.5;18.5;44.5;36.7
38.6;18.6;44.5;36.8
38.7;18.7;44.5;36.8
38.8;18.8;44.5;36.8
38.9;18.9;44.5;36.9
39.0;19.0;44.5;36.9
39.1;19.1;44.5;36.9
