Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.1,-157.4,0.0,-47.2
0.2,-157.5,0.0,-47.2
0.3,-156.9,0.0,-47.1
0.4,-156.5,0.0,-46.9
0.5,-157.0,0.0,-47.1
0.6,-157.1,0.0,-47.1
0.7,-157.9,0.0,-47.4
0.8,-157.6,0.0,-47.3
0.9,-157.3,0.0,-47.2
1.1,-156.5,0.0,-47.0
1.2,-155.7,0.0,-46.7
1.3,-156.1,0.0,-46.8
1.4,-156.4,0.0,-46.9
1.6,-157.9,0.0,-47.4
1.8,-157.2,0.0,-47.2
5.1,-0.0,0.0,0.0
5.2,-0.0,0.0,-0.0
5.3,-0.1,0.0,-0.0
5.4,-0.1,0.0,-0.0
5.5,-0.1,0.0,-0.0
5.6,-0.1,0.0,-0.0
5.7,-0.2,0.0,-0.1
5.8,-0.2,0.0,-0.1
5.9,-0.2,0.0,-0.1
6.0,-0.2,0.0,-0.1
6.1,-0.3,0.0,-0.1
6.2,-0.3,0.0,-0.1
6.4,-0.3,0.0,-0.1
6.5,-0.3,0.0,-0.1
6.6,-0.4,0.0,-0.1
6.7,-0.4,0.0,-0.1
6.8,-0.4,0.0,-0.1
6.9,-0.5,0.0,-0.1
7.0,-0.5,0.0,-0.1
7.1,-0.5,0.0,-0.1
7.3,-0.6,0.0,-0.2
7.4,-0.6,0.0,-0.2
7.5,-0.6,0.0,-0.2
7.6,-0.7,0.0,-0.2
7.7,-0.7,0.0,-0.2
7.8,-0.7,0.0,-0.2
7.9,-0.7,0.0,-0.2
8.1,-0.8,0.0,-0.2
8.2,-0.8,0.0,-0.2
8.3,-0.8,0.0,-0.2
8.4,-0.9,0.0,-0.3
8.5,-0.9,0.0,-0.3
8.6,-0.9,0.0,-0.3
8.7,-1.0,0.0,-0.3
8.9,-1.0,0.0,-0.3
9.0,-1.0,0.0,-0.3
9.1,-1.0,0.0,-0.3
9.2,-1.1,0.0,-0.3
9.3,-1.1,0.0,-0.3
9.4,-1.1,0.0,-0.3
9.5,-1.1,0.2,-0.2
9.6,-1.0,2.7,1.6
9.7,-0.9,5.1,3.3
9.9,-0.8,10.0,6.8
10.0,-0.7,12.5,8.6
10.1,-0.7,15.0,10.3
10.2,-0.6,17.5,12.1
10.3,-0.5,20.0,13.9
10.4,-0.4,22.5,15.7
10.5,-0.3,25.1,17.4
10.7,-0.2,27.6,19.2
10.8,-0.1,30.1,21.0
10.9,-0.1,30.1,21.0
11.0,-0.0,30.1,21.0
11.1,0.0,30.1,21.0
11.2,0.0,30.1,21.1
11.3,0.1,30.1,21.1
11.4,0.1,30.1,21.1
11.5,0.1,30.1,21.1
11.6,0.1,30.1,21.1
11.7,0.2,30.1,21.1
11.8,0.2,30.1,21.1
12.0,0.2,30.1,21.1
12.1,0.3,30.1,21.1
12.2,0.3,30.1,21.1
12.3,0.3,30.1,21.1
12.4,0.4,30.1,21.1
12.5,0.4,30.1,21.2
12.6,0.4,30.1,21.2
12.7,0.4,30.1,21.2
12.8,0.5,30.1,21.2
12.9,0.5,30.1,21.2
13.0,0.5,30.1,21.2
13.1,0.6,30.1,21.2
13.3,0.6,30.1,21.2
13.4,0.6,30.1,21.2
13.5,0.7,30.1,21.2
13.6,0.7,30.1,21.2
13.7,0.7,30.1,21.3
13.8,0.7,30.1,21.3
13.9,0.8,30.1,21.3
14.0,0.8,30.1,21.3
14.1,0.8,30.1,21.3
14.2,0.8,30.1,21.3
14.3,0.9,30.1,21.3
14.4,0.9,30.1,21.3
14.6,0.9,30.1,21.3
14.7,1.0,30.1,21.3
14.8,1.0,30.1,21.4
14.9,1.0,30.1,21.4
15.0,1.1,29.6,21.0
15.1,1.1,29.6,21.0
15.2,1.1,29.6,21.0
15.3,1.1,29.6,21.0
15.4,1.2,29.6,21.0
15.5,1.2,29.6,21.1
15.6,1.2,29.6,21.1
15.8,1.3,29.6,21.1
15.9,1.3,29.6,21.1
16.0,1.3,29.6,21.1
16.1,1.4,29.6,21.1
16.2,1.4,29.6,21.1
16.3,1.4,29.6,21.1
16.4,1.4,29.6,21.1
16.5,1.5,29.6,21.1
16.6,1.5,29.6,21.1
16.7,1.5,29.6,21.1
16.9,1.6,29.6,21.1
17.0,1.6,29.6,21.2
17.1,1.6,29.6,21.2
17.2,1.6,29.6,21.2
17.3,1.7,29.6,21.2
17.4,1.7,29.6,21.2
17.5,1.7,29.6,21.2
17.6,1.8,29.6,21.2
17.7,1.8,29.6,21.2
17.8,1.8,29.6,21.2
17.9,1.9,29.6,21.2
18.1,1.9,29.6,21.2
18.2,1.9,29.6,21.3
18.3,1.9,29.6,21.3
