Time_sec,MPU_Fusion_deg,Shaft_Angle_deg,Final_Fusion_deg
0.1,-0.5,0.0,-0.1
0.2,-0.5,0.0,-0.1
0.3,-0.5,0.0,-0.2
0.5,-0.6,0.0,-0.2
0.6,-0.6,0.0,-0.2
0.7,-0.6,0.0,-0.2
0.8,-0.7,0.0,-0.2
0.9,-0.7,0.0,-0.2
1.0,-0.7,0.0,-0.2
1.2,-0.8,0.0,-0.2
1.3,-0.8,0.0,-0.2
1.4,-0.8,0.0,-0.2
1.5,-0.8,0.0,-0.2
1.6,-0.9,0.0,-0.3
1.7,-0.9,0.0,-0.3
1.8,-0.9,0.0,-0.3
1.9,-0.9,0.0,-0.3
2.0,-1.0,0.0,-0.3
2.2,-1.0,0.0,-0.3
2.3,-1.0,0.0,-0.3
2.4,-1.1,0.0,-0.3
2.5,-1.1,0.0,-0.3
2.6,-1.1,0.0,-0.3
2.7,-1.2,0.0,-0.3
2.9,-1.2,0.0,-0.3
3.0,-1.2,0.0,-0.4
3.1,-1.2,0.0,-0.4
3.2,-1.3,0.0,-0.4
3.3,-1.3,0.0,-0.4
3.4,-1.3,0.0,-0.4
3.5,-1.4,0.0,-0.4
3.6,-1.4,0.0,-0.4
3.7,-1.4,0.0,-0.4
3.8,-1.4,0.0,-0.4
3.9,-1.5,0.0,-0.4
4.0,-1.5,0.0,-0.5
4.1,-1.5,0.0,-0.5
4.2,-1.6,0.0,-0.5
4.3,-1.6,0.0,-0.5
4.5,-1.6,0.0,-0.5
4.6,-1.6,0.0,-0.5
4.7,-1.7,0.0,-0.5
4.8,-1.7,0.0,-0.5
4.9,-1.8,0.0,-0.5
5.0,-1.8,0.0,-0.5
5.2,-1.8,0.0,-0.5
5.3,-1.9,0.0,-0.6
5.4,-1.9,0.0,-0.6
5.5,-1.9,0.0,-0.6
5.6,-1.9,0.0,-0.6
5.7,-2.0,0.0,-0.6
5.8,-2.0,0.0,-0.6
5.9,-2.0,0.0,-0.6
6.0,-2.1,0.0,-0.6
6.1,-2.1,0.0,-0.6
6.2,-2.1,0.0,-0.6
6.3,-2.2,0.0,-0.6
6.4,-2.2,0.0,-0.7
6.5,-2.2,0.0,-0.7
6.6,-2.2,0.0,-0.7
6.8,-2.3,0.0,-0.7
6.9,-2.3,0.0,-0.7
7.0,-2.4,0.0,-0.7
7.1,-2.4,0.0,-0.7
7.2,-2.4,0.0,-0.7
7.3,-2.5,0.0,-0.7
7.4,-2.5,0.0,-0.7
7.6,-2.5,0.0,-0.8
7.7,-2.5,0.0,-0.8
